tribunal,secao,subsecao,sede,municipio
TRF5,PB,Jurisdição de Patos,Patos,são José do Sabugi
TRF5,PB,Jurisdição de Patos,Patos,Santa Luzia 
TRF5,PB,Jurisdição de Patos,Patos,Várzea
TRF5,PB,Jurisdição de Patos,Patos,São Mamede
TRF5,PB,Jurisdição de Patos,Patos,Areia de Baraúnas
TRF5,PB,Jurisdição de Patos,Patos,Passagem
TRF5,PB,Jurisdição de Patos,Patos,Quixabá
TRF5,PB,Jurisdição de Patos,Patos,salgadinho
TRF5,PB,Jurisdição de Patos,Patos,são josé de espinharas
TRF5,PB,Jurisdição de Patos,Patos,patos
TRF5,PB,Jurisdição de Patos,Patos,são josé do bonfim
TRF5,PB,Jurisdição de Patos,Patos,teixeira
TRF5,PB,Jurisdição de Patos,Patos,maturéia
TRF5,PB,Jurisdição de Patos,Patos,mãe d'água
TRF5,PB,Jurisdição de Patos,Patos,santa teresinha
TRF5,PB,Jurisdição de Patos,Patos,malta
TRF5,PB,Jurisdição de Patos,Patos,condado
TRF5,PB,Jurisdição de Patos,Patos,catingueira
TRF5,PB,Jurisdição de Patos,Patos,emas
TRF5,PB,Jurisdição de Patos,Patos,olho d'água
TRF5,PB,Jurisdição de Patos,Patos,manaíra
TRF5,PB,Jurisdição de Patos,Patos,são josé de princesa
TRF5,PB,Jurisdição de Monteiro,Monteiro,Monteiro
TRF5,PB,Jurisdição de Monteiro,Monteiro,princesa isabel
TRF5,PB,Jurisdição de Monteiro,Monteiro,tavares
TRF5,PB,Jurisdição de Monteiro,Monteiro,juru
TRF5,PB,Jurisdição de Monteiro,Monteiro,água branca
TRF5,PB,Jurisdição de Monteiro,Monteiro,imaculada
TRF5,PB,Jurisdição de Monteiro,Monteiro,livramento
TRF5,PB,Jurisdição de Monteiro,Monteiro,taperoá
TRF5,PB,Jurisdição de Monteiro,Monteiro,são josé dos cordeiros
TRF5,PB,Jurisdição de Monteiro,Monteiro,parari
TRF5,PB,Jurisdição de Monteiro,Monteiro,santo andré
TRF5,PB,Jurisdição de Monteiro,Monteiro,gurjão
TRF5,PB,Jurisdição de Monteiro,Monteiro,são joão do cariri
TRF5,PB,Jurisdição de Monteiro,Monteiro,são domingos do cariri
TRF5,PB,Jurisdição de Monteiro,Monteiro,barra de são miguel 
TRF5,PB,Jurisdição de Monteiro,Monteiro,caraúbas
TRF5,PB,Jurisdição de Monteiro,Monteiro,coxixola
TRF5,PB,Jurisdição de Monteiro,Monteiro,serra branca
TRF5,PB,Jurisdição de Monteiro,Monteiro,sumé
TRF5,PB,Jurisdição de Monteiro,Monteiro,congo
TRF5,PB,Jurisdição de Monteiro,Monteiro,amparo
TRF5,PB,Jurisdição de Monteiro,Monteiro,ouro velho
TRF5,PB,Jurisdição de Monteiro,Monteiro,prata
TRF5,PB,Jurisdição de Monteiro,Monteiro,monteiro
TRF5,PB,Jurisdição de Monteiro,Monteiro,camalaú
TRF5,PB,Jurisdição de Monteiro,Monteiro,são joão do tigre
TRF5,PB,Jurisdição de Monteiro,Monteiro,são sebastião do umbuzeiro
TRF5,PB,Jurisdição de Monteiro,Monteiro,zabelê
TRF5,PB,Jurisdição de João Pessoa, João Pessoa, João Pessoa
TRF5,PB,Jurisdição de João Pessoa, João Pessoa,Natuba
TRF5,PB,Jurisdição de João Pessoa, João Pessoa,salgado de são félix
TRF5,PB,Jurisdição de João Pessoa, João Pessoa,mogueiro
TRF5,PB,Jurisdição de João Pessoa, João Pessoa,itabaiana
TRF5,PB,Jurisdição de João Pessoa, João Pessoa,são josé dos ramos
TRF5,PB,Jurisdição de João Pessoa, João Pessoa,caldas brandão
TRF5,PB,Jurisdição de João Pessoa, João Pessoa,gurinhém
TRF5,PB,Jurisdição de João Pessoa, João Pessoa,juripiranga
TRF5,PB,Jurisdição de João Pessoa, João Pessoa,pilar
TRF5,PB,Jurisdição de João Pessoa, João Pessoa,riachão do poço
TRF5,PB,Jurisdição de João Pessoa, João Pessoa,mari
TRF5,PB,Jurisdição de João Pessoa, João Pessoa,sobrado
TRF5,PB,Jurisdição de João Pessoa, João Pessoa,são miguel de taipu
TRF5,PB,Jurisdição de João Pessoa, João Pessoa,pedras de fogo
TRF5,PB,Jurisdição de João Pessoa, João Pessoa,sapé
TRF5,PB,Jurisdição de João Pessoa, João Pessoa,cruz do espírito santo
TRF5,PB,Jurisdição de João Pessoa, João Pessoa,caaporã
TRF5,PB,Jurisdição de João Pessoa, João Pessoa,pitimbu
TRF5,PB,Jurisdição de João Pessoa, João Pessoa,alhandra
TRF5,PB,Jurisdição de João Pessoa, João Pessoa,conde
TRF5,PB,Jurisdição de João Pessoa, João Pessoa,santa rita
TRF5,PB,Jurisdição de João Pessoa, João Pessoa,bayeux
TRF5,PB,Jurisdição de João Pessoa, João Pessoa,cabedelo
TRF5,PB,Jurisdição de João Pessoa, João Pessoa,lucema
TRF5,PB,Jurisdição de João Pessoa, João Pessoa,cuité de mamanguape
TRF5,PB,Jurisdição de João Pessoa, João Pessoa,capim
TRF5,PB,Jurisdição de João Pessoa, João Pessoa,rio tinto
TRF5,PB,Jurisdição de João Pessoa, João Pessoa,itapororoca
TRF5,PB,Jurisdição de João Pessoa, João Pessoa,mamanguape
TRF5,PB,Jurisdição de João Pessoa, João Pessoa,marcação
TRF5,PB,Jurisdição de João Pessoa, João Pessoa,curral de cima
TRF5,PB,Jurisdição de João Pessoa, João Pessoa,pedro régis
TRF5,PB,Jurisdição de João Pessoa, João Pessoa,jacaraú
TRF5,PB,Jurisdição de João Pessoa, João Pessoa,mataraca
TRF5,PB,Jurisdição de João Pessoa, João Pessoa,baía da traição
TRF5,PB,Jurisdição de guarariba,guarariba,guarariba
TRF5,PB,Jurisdição de guarariba,guarariba,mulungu
TRF5,PB,Jurisdição de guarariba,guarariba,alagoinha
TRF5,PB,Jurisdição de guarariba,guarariba,cuitegi
TRF5,PB,Jurisdição de guarariba,guarariba,pilões
TRF5,PB,Jurisdição de guarariba,guarariba,pilõezinhos
TRF5,PB,Jurisdição de guarariba,guarariba,guarabira
TRF5,PB,Jurisdição de guarariba,guarariba,araçagi
TRF5,PB,Jurisdição de guarariba,guarariba,serraria
TRF5,PB,Jurisdição de guarariba,guarariba,borborema
TRF5,PB,Jurisdição de guarariba,guarariba,pirpirituba
TRF5,PB,Jurisdição de guarariba,guarariba,sertãozinho
TRF5,PB,Jurisdição de guarariba,guarariba,duas estradas
TRF5,PB,Jurisdição de guarariba,guarariba,serra da raiz
TRF5,PB,Jurisdição de guarariba,guarariba,lagoa de dentro
TRF5,PB,Jurisdição de guarariba,guarariba,belém
TRF5,PB,Jurisdição de guarariba,guarariba,bananeiras
TRF5,PB,Jurisdição de guarariba,guarariba,solânea
TRF5,PB,Jurisdição de guarariba,guarariba,casserengue
TRF5,PB,Jurisdição de guarariba,guarariba,cacimba de dentro
TRF5,PB,Jurisdição de guarariba,guarariba,araruna
TRF5,PB,Jurisdição de guarariba,guarariba,riachão
TRF5,PB,Jurisdição de guarariba,guarariba,dona inês
TRF5,PB,Jurisdição de guarariba,guarariba,campo de santana
TRF5,PB,Jurisdição de guarariba,guarariba,logradouro
TRF5,PB,Jurisdição de guarariba,guarariba,caiçara
TRF5,PB,Jurisdição de Campina Grande,Campina Grande,Campina Grande
TRF5,PB,Jurisdição de Campina Grande,Campina Grande,Frei Martinho
TRF5,PB,Jurisdição de Campina Grande,Campina Grande,Picuí
TRF5,PB,Jurisdição de Campina Grande,Campina Grande,Nova Floresta
TRF5,PB,Jurisdição de Campina Grande,Campina Grande,Baraúna
TRF5,PB,Jurisdição de Campina Grande,Campina Grande,Cauité
TRF5,PB,Jurisdição de Campina Grande,Campina Grande,Damião
TRF5,PB,Jurisdição de Campina Grande,Campina Grande,Nova Palmeira
TRF5,PB,Jurisdição de Campina Grande,Campina Grande,barra de santa rosa
TRF5,PB,Jurisdição de Campina Grande,Campina Grande,cubati
TRF5,PB,Jurisdição de Campina Grande,Campina Grande,seridó
TRF5,PB,Jurisdição de Campina Grande,Campina Grande,juazeirinho
TRF5,PB,Jurisdição de Campina Grande,Campina Grande,tenório 
TRF5,PB,Jurisdição de Campina Grande,Campina Grande,assunção
TRF5,PB,Jurisdição de Campina Grande,Campina Grande,soledade
TRF5,PB,Jurisdição de Campina Grande,Campina Grande,pocinhos
TRF5,PB,Jurisdição de Campina Grande,Campina Grande,algodão de jandaíra
TRF5,PB,Jurisdição de Campina Grande,Campina Grande,arara
TRF5,PB,Jurisdição de Campina Grande,Campina Grande,remígio
TRF5,PB,Jurisdição de Campina Grande,Campina Grande,esperança
TRF5,PB,Jurisdição de Campina Grande,Campina Grande,areial
TRF5,PB,Jurisdição de Campina Grande,Campina Grande,montadas
TRF5,PB,Jurisdição de Campina Grande,Campina Grande,puxinamã
TRF5,PB,Jurisdição de Campina Grande,Campina Grande,areia
TRF5,PB,Jurisdição de Campina Grande,Campina Grande,alagoa nova
TRF5,PB,Jurisdição de Campina Grande,Campina Grande,são sebastião de lagoa de roça
TRF5,PB,Jurisdição de Campina Grande,Campina Grande,lagoa seca
TRF5,PB,Jurisdição de Campina Grande,Campina Grande,massaranduba
TRF5,PB,Jurisdição de Campina Grande,Campina Grande,mantinhas
TRF5,PB,Jurisdição de Campina Grande,Campina Grande,ingá
TRF5,PB,Jurisdição de Campina Grande,Campina Grande,serra redonda
TRF5,PB,Jurisdição de Campina Grande,Campina Grande,juarez távora
TRF5,PB,Jurisdição de Campina Grande,Campina Grande,alagoa grande
TRF5,PB,Jurisdição de Campina Grande,Campina Grande,riachão do bacamarte
TRF5,PB,Jurisdição de Campina Grande,Campina Grande,boa vista
TRF5,PB,Jurisdição de Campina Grande,Campina Grande,itatuba
TRF5,PB,Jurisdição de Campina Grande,Campina Grande,fagundes
TRF5,PB,Jurisdição de Campina Grande,Campina Grande,queimadas
TRF5,PB,Jurisdição de Campina Grande,Campina Grande,caturité
TRF5,PB,Jurisdição de Campina Grande,Campina Grande,boqueirão
TRF5,PB,Jurisdição de Campina Grande,Campina Grande,cabaceiras
TRF5,PB,Jurisdição de Campina Grande,Campina Grande,aroeiras
TRF5,PB,Jurisdição de Campina Grande,Campina Grande,umbuzeiro
TRF5,PB,Jurisdição de Campina Grande,Campina Grande,gado bravo
TRF5,PB,Jurisdição de Campina Grande,Campina Grande,barra de santana
TRF5,PB,Jurisdição de Campina Grande,Campina Grande,santa cecília
TRF5,PB,Jurisdição de Campina Grande,Campina Grande,alcantil
TRF5,PB,Jurisdição de Campina Grande,Campina Grande,riacho de santo antônio
TRF5,PE,Jurisdição de Petrolina,Petrolina,Afrânio
TRF5,PE,Jurisdição de Petrolina,Petrolina,Dormentes
TRF5,PE,Jurisdição de Petrolina,Petrolina,Lagoa Grande
TRF5,PE,Jurisdição de Petrolina,Petrolina,Petrolina
TRF5,PE,Jurisdição de Petrolina,Petrolina,Santa Maria da Boa Vista
TRF5,PE,Jurisdição de Ouricuri,Ouricuri,Araripina
TRF5,PE,Jurisdição de Ouricuri,Ouricuri,Bodocó
TRF5,PE,Jurisdição de Ouricuri,Ouricuri,Exu
TRF5,PE,Jurisdição de Ouricuri,Ouricuri,Granito
TRF5,PE,Jurisdição de Ouricuri,Ouricuri,Ipubi
TRF5,PE,Jurisdição de Ouricuri,Ouricuri,Moreilândia
TRF5,PE,Jurisdição de Ouricuri,Ouricuri,Ouricuri
TRF5,PE,Jurisdição de Ouricuri,Ouricuri,Santa Cruz
TRF5,PE,Jurisdição de Ouricuri,Ouricuri,Santa Filomena
TRF5,PE,Jurisdição de Ouricuri,Ouricuri,Trindade
TRF5,PE,Jurisdição  de Salgueiro,Salgueiro,Belém de São Francisco
TRF5,PE,Jurisdição  de Salgueiro,Salgueiro,Cabrobó
TRF5,PE,Jurisdição  de Salgueiro,Salgueiro,Carnaubeira da Penha
TRF5,PE,Jurisdição  de Salgueiro,Salgueiro,Cedro
TRF5,PE,Jurisdição  de Salgueiro,Salgueiro,Mirandiba
TRF5,PE,Jurisdição  de Salgueiro,Salgueiro,Orocó
TRF5,PE,Jurisdição  de Salgueiro,Salgueiro,Parnamirim
TRF5,PE,Jurisdição  de Salgueiro,Salgueiro,Salgueiro
TRF5,PE,Jurisdição  de Salgueiro,Salgueiro,Serrita
TRF5,PE,Jurisdição  de Salgueiro,Salgueiro,Terra Nova
TRF5,PE,jurisdição de serra talhada,serra talhada,Afogados da Ingazeira
TRF5,PE,jurisdição de serra talhada,serra talhada,Betânia
TRF5,PE,jurisdição de serra talhada,serra talhada,Brejinho
TRF5,PE,jurisdição de serra talhada,serra talhada,Calumbi
TRF5,PE,jurisdição de serra talhada,serra talhada,Carnaíba
TRF5,PE,jurisdição de serra talhada,serra talhada,Custódia
TRF5,PE,jurisdição de serra talhada,serra talhada,Flores
TRF5,PE,jurisdição de serra talhada,serra talhada,Floresta
TRF5,PE,jurisdição de serra talhada,serra talhada,Iguaraci
TRF5,PE,jurisdição de serra talhada,serra talhada,Ingazeira
TRF5,PE,jurisdição de serra talhada,serra talhada,Itacuruba
TRF5,PE,jurisdição de serra talhada,serra talhada,Itapetim
TRF5,PE,jurisdição de serra talhada,serra talhada,Jatobá
TRF5,PE,jurisdição de serra talhada,serra talhada,Petrolândia
TRF5,PE,jurisdição de serra talhada,serra talhada,Quixaba
TRF5,PE,jurisdição de serra talhada,serra talhada,Santa Cruz da Baixa Verde
TRF5,PE,jurisdição de serra talhada,serra talhada,Santa Terezinha
TRF5,PE,jurisdição de serra talhada,serra talhada,São José do Belmonte
TRF5,PE,jurisdição de serra talhada,serra talhada,São José do Egito
TRF5,PE,jurisdição de serra talhada,serra talhada,Serra Talhada
TRF5,PE,jurisdição de serra talhada,serra talhada,Solidão
TRF5,PE,jurisdição de serra talhada,serra talhada,Tabira
TRF5,PE,jurisdição de serra talhada,serra talhada,Triunfo
TRF5,PE,jurisdição de serra talhada,serra talhada,Tuparetama
TRF5,PE,Jurisdição de Arcoverde,Arcoverde,Alagoinha
TRF5,PE,Jurisdição de Arcoverde,Arcoverde,Arcoverde
TRF5,PE,Jurisdição de Arcoverde,Arcoverde,Buíque
TRF5,PE,Jurisdição de Arcoverde,Arcoverde,Ibimirim
TRF5,PE,Jurisdição de Arcoverde,Arcoverde,Inajá
TRF5,PE,Jurisdição de Arcoverde,Arcoverde,Itaíba
TRF5,PE,Jurisdição de Arcoverde,Arcoverde,Manari
TRF5,PE,Jurisdição de Arcoverde,Arcoverde,Pedra
TRF5,PE,Jurisdição de Arcoverde,Arcoverde,Pesqueira
TRF5,PE,Jurisdição de Arcoverde,Arcoverde,Poção
TRF5,PE,Jurisdição de Arcoverde,Arcoverde,Sertânia
TRF5,PE,Jurisdição de Arcoverde,Arcoverde,Tacaratu
TRF5,PE,Jurisdição de Arcoverde,Arcoverde,Tupanatinga
TRF5,PE,Jurisdição de Arcoverde,Arcoverde,Venturosa
TRF5,PE,Jurisdição de Garanhuns,Garanhuns,Águas Belas
TRF5,PE,Jurisdição de Garanhuns,Garanhuns,Angelim
TRF5,PE,Jurisdição de Garanhuns,Garanhuns,Bom Conselho
TRF5,PE,Jurisdição de Garanhuns,Garanhuns,Brejão
TRF5,PE,Jurisdição de Garanhuns,Garanhuns,Caetés
TRF5,PE,Jurisdição de Garanhuns,Garanhuns,Calçado
TRF5,PE,Jurisdição de Garanhuns,Garanhuns,Canhotinho
TRF5,PE,Jurisdição de Garanhuns,Garanhuns,Capoeiras
TRF5,PE,Jurisdição de Garanhuns,Garanhuns,Correntes
TRF5,PE,Jurisdição de Garanhuns,Garanhuns,Garanhuns
TRF5,PE,Jurisdição de Garanhuns,Garanhuns,Iati
TRF5,PE,Jurisdição de Garanhuns,Garanhuns,Ibirajuba
TRF5,PE,Jurisdição de Garanhuns,Garanhuns,Jucati
TRF5,PE,Jurisdição de Garanhuns,Garanhuns,Jupi
TRF5,PE,Jurisdição de Garanhuns,Garanhuns,Lagoa do Ouro
TRF5,PE,Jurisdição de Garanhuns,Garanhuns,Lajedo
TRF5,PE,Jurisdição de Garanhuns,Garanhuns,Palmeirina
TRF5,PE,Jurisdição de Garanhuns,Garanhuns,Paranatama
TRF5,PE,Jurisdição de Garanhuns,Garanhuns,Quipapá
TRF5,PE,Jurisdição de Garanhuns,Garanhuns,Saloá
TRF5,PE,Jurisdição de Garanhuns,Garanhuns,São Bento do Una
TRF5,PE,Jurisdição de Garanhuns,Garanhuns,São João
TRF5,PE,Jurisdição de Garanhuns,Garanhuns,Terezinha
TRF5,PE,Jurisdição de Caruaru,Caruaru,Agrestina
TRF5,PE,Jurisdição de Caruaru,Caruaru,Altinho
TRF5,PE,Jurisdição de Caruaru,Caruaru,Barra de Guabiraba
TRF5,PE,Jurisdição de Caruaru,Caruaru,Belo Jardim
TRF5,PE,Jurisdição de Caruaru,Caruaru,Bezerros
TRF5,PE,Jurisdição de Caruaru,Caruaru,Bonito
TRF5,PE,Jurisdição de Caruaru,Caruaru,Brejo da Madre de Deus
TRF5,PE,Jurisdição de Caruaru,Caruaru,Cachoeirinha
TRF5,PE,Jurisdição de Caruaru,Caruaru,Camocim de São Félix
TRF5,PE,Jurisdição de Caruaru,Caruaru,Caruaru
TRF5,PE,Jurisdição de Caruaru,Caruaru,Casinhas
TRF5,PE,Jurisdição de Caruaru,Caruaru,Chã Grande
TRF5,PE,Jurisdição de Caruaru,Caruaru,Cumaru
TRF5,PE,Jurisdição de Caruaru,Caruaru,Cupira
TRF5,PE,Jurisdição de Caruaru,Caruaru,Frei Miguelinho
TRF5,PE,Jurisdição de Caruaru,Caruaru,Gravatá
TRF5,PE,Jurisdição de Caruaru,Caruaru,Jataúba
TRF5,PE,Jurisdição de Caruaru,Caruaru,Jurema
TRF5,PE,Jurisdição de Caruaru,Caruaru,Lagoa dos Gatos
TRF5,PE,Jurisdição de Caruaru,Caruaru,Orobó
TRF5,PE,Jurisdição de Caruaru,Caruaru,Panelas
TRF5,PE,Jurisdição de Caruaru,Caruaru,Passira
TRF5,PE,Jurisdição de Caruaru,Caruaru,Riacho das Almas
TRF5,PE,Jurisdição de Caruaru,Caruaru,Sairé
TRF5,PE,Jurisdição de Caruaru,Caruaru,Salgadinho
TRF5,PE,Jurisdição de Caruaru,Caruaru,Sanharó
TRF5,PE,Jurisdição de Caruaru,Caruaru,Santa Cruz do Capibaribe
TRF5,PE,Jurisdição de Caruaru,Caruaru,Santa Maria do Cambucá
TRF5,PE,Jurisdição de Caruaru,Caruaru,São Caitano
TRF5,PE,Jurisdição de Caruaru,Caruaru,São Joaquim do Monte
TRF5,PE,Jurisdição de Caruaru,Caruaru,Surubim
TRF5,PE,Jurisdição de Caruaru,Caruaru,Tacaimbó
TRF5,PE,Jurisdição de Caruaru,Caruaru,Taquaritinga do Norte
TRF5,PE,Jurisdição de Caruaru,Caruaru,Toritama
TRF5,PE,Jurisdição de Caruaru,Caruaru,Vertente do Lério
TRF5,PE,Jurisdição de Caruaru,Caruaru,Vertentes
TRF5,PE,Jurisdição de Palmares,Palmares,Água Preta
TRF5,PE,Jurisdição de Palmares,Palmares,Barreiros
TRF5,PE,Jurisdição de Palmares,Palmares,Belém de Maria
TRF5,PE,Jurisdição de Palmares,Palmares,Catende
TRF5,PE,Jurisdição de Palmares,Palmares,Gameleira
TRF5,PE,Jurisdição de Palmares,Palmares,Jaqueira
TRF5,PE,Jurisdição de Palmares,Palmares,Joaquim Nabuco
TRF5,PE,Jurisdição de Palmares,Palmares,Maraial
TRF5,PE,Jurisdição de Palmares,Palmares,Palmares
TRF5,PE,Jurisdição de Palmares,Palmares,Ribeirão
TRF5,PE,Jurisdição de Palmares,Palmares,São Benedito do Sul
TRF5,PE,Jurisdição de Palmares,Palmares,São José da Coroa Grande
TRF5,PE,Jurisdição de Palmares,Palmares,Tamandaré
TRF5,PE,Jurisdição de Palmares,Palmares,Xexéu
TRF5,PE,Jurisdição de Cabo de Santo Agostinho,Cabo de Santo Agostinho,Amaraji
TRF5,PE,Jurisdição de Cabo de Santo Agostinho,Cabo de Santo Agostinho,Cabo de Santo Agostinho
TRF5,PE,Jurisdição de Cabo de Santo Agostinho,Cabo de Santo Agostinho,Cortês
TRF5,PE,Jurisdição de Cabo de Santo Agostinho,Cabo de Santo Agostinho,Escada
TRF5,PE,Jurisdição de Cabo de Santo Agostinho,Cabo de Santo Agostinho,Ipojuca
TRF5,PE,Jurisdição de Cabo de Santo Agostinho,Cabo de Santo Agostinho,Primavera
TRF5,PE,Jurisdição de Cabo de Santo Agostinho,Cabo de Santo Agostinho,Rio Formoso
TRF5,PE,Jurisdição de Cabo de Santo Agostinho,Cabo de Santo Agostinho,Sirinhaém
TRF5,PE,Jurisdição de Recife,Recife,Abreu e Lima
TRF5,PE,Jurisdição de Recife,Recife,Araçoiaba
TRF5,PE,Jurisdição de Recife,Recife,Bom Jardim
TRF5,PE,Jurisdição de Recife,Recife,Buenos Aires
TRF5,PE,Jurisdição de Recife,Recife,Camaragibe
TRF5,PE,Jurisdição de Recife,Recife,Carpina
TRF5,PE,Jurisdição de Recife,Recife,Chã de Alegria
TRF5,PE,Jurisdição de Recife,Recife,Feira Nova
TRF5,PE,Jurisdição de Recife,Recife,Fernando de Noronha
TRF5,PE,Jurisdição de Recife,Recife,Glória do Goitá
TRF5,PE,Jurisdição de Recife,Recife,Igarassu
TRF5,PE,Jurisdição de Recife,Recife,Ilha de Itamaracá
TRF5,PE,Jurisdição de Recife,Recife,Itapissuma
TRF5,PE,Jurisdição de Recife,Recife,João Alfredo
TRF5,PE,Jurisdição de Recife,Recife,Lagoa do Carro
TRF5,PE,Jurisdição de Recife,Recife,Lagoa do Itaenga
TRF5,PE,Jurisdição de Recife,Recife,Limoeiro
TRF5,PE,Jurisdição de Recife,Recife,Machados
TRF5,PE,Jurisdição de Recife,Recife,Moreno
TRF5,PE,Jurisdição de Recife,Recife,Nazaré da Mata
TRF5,PE,Jurisdição de Recife,Recife,Olinda
TRF5,PE,Jurisdição de Recife,Recife,Paudalho
TRF5,PE,Jurisdição de Recife,Recife,Paulista
TRF5,PE,Jurisdição de Recife,Recife,Pombos
TRF5,PE,Jurisdição de Recife,Recife,Recife
TRF5,PE,Jurisdição de Recife,Recife,São Lourenço da Mata
TRF5,PE,Jurisdição de Recife,Recife,Tracunhaém
TRF5,PE,Jurisdição de Recife,Recife,Vitória de Santo Antão
TRF5,PE,Jurisdição de Goiana,Goiana,Aliança
TRF5,PE,Jurisdição de Goiana,Goiana,Camutanga
TRF5,PE,Jurisdição de Goiana,Goiana,Condado
TRF5,PE,Jurisdição de Goiana,Goiana,Ferreiros
TRF5,PE,Jurisdição de Goiana,Goiana,Goiana
TRF5,PE,Jurisdição de Goiana,Goiana,Itambé
TRF5,PE,Jurisdição de Goiana,Goiana,Itaquitinga
TRF5,PE,Jurisdição de Goiana,Goiana,Macaparana
TRF5,PE,Jurisdição de Goiana,Goiana,São Vicente Ferrer
TRF5,PE,Jurisdição de Goiana,Goiana,Timbaúba
TRF5,PE,Jurisdição de Goiana,Goiana,Vicência
TRF5,PE,Jurisdição de Jaboatão dos Guararapes,Jaboatão dos Guararapes,Jaboatão dos Guararapes
TRF5,RN,Jurisdição de Pau dos Ferros,Pau dos Ferros,Água Nova
TRF5,RN,Jurisdição de Pau dos Ferros,Pau dos Ferros,Alexandria
TRF5,RN,Jurisdição de Pau dos Ferros,Pau dos Ferros,Almino Afonso
TRF5,RN,Jurisdição de Pau dos Ferros,Pau dos Ferros,Antônio Martins
TRF5,RN,Jurisdição de Pau dos Ferros,Pau dos Ferros,Coronel João Pessoa
TRF5,RN,Jurisdição de Pau dos Ferros,Pau dos Ferros,Doutor Severiano
TRF5,RN,Jurisdição de Pau dos Ferros,Pau dos Ferros,Encanto
TRF5,RN,Jurisdição de Pau dos Ferros,Pau dos Ferros,Francisco Dantas
TRF5,RN,Jurisdição de Pau dos Ferros,Pau dos Ferros,Frutuoso Gomes
TRF5,RN,Jurisdição de Pau dos Ferros,Pau dos Ferros,Itaú
TRF5,RN,Jurisdição de Pau dos Ferros,Pau dos Ferros,João Dias
TRF5,RN,Jurisdição de Pau dos Ferros,Pau dos Ferros,José da Penha
TRF5,RN,Jurisdição de Pau dos Ferros,Pau dos Ferros,Lucrécia
TRF5,RN,Jurisdição de Pau dos Ferros,Pau dos Ferros,Luís Gomes
TRF5,RN,Jurisdição de Pau dos Ferros,Pau dos Ferros,Major Sales
TRF5,RN,Jurisdição de Pau dos Ferros,Pau dos Ferros,Marcelino Vieira
TRF5,RN,Jurisdição de Pau dos Ferros,Pau dos Ferros,Martins
TRF5,RN,Jurisdição de Pau dos Ferros,Pau dos Ferros,Messias Targino
TRF5,RN,Jurisdição de Pau dos Ferros,Pau dos Ferros,Olho D'Água dos Borges
TRF5,RN,Jurisdição de Pau dos Ferros,Pau dos Ferros,Paraná
TRF5,RN,Jurisdição de Pau dos Ferros,Pau dos Ferros,Patu
TRF5,RN,Jurisdição de Pau dos Ferros,Pau dos Ferros,Pau dos Ferros
TRF5,RN,Jurisdição de Pau dos Ferros,Pau dos Ferros,Pilões
TRF5,RN,Jurisdição de Pau dos Ferros,Pau dos Ferros,Portalegre
TRF5,RN,Jurisdição de Pau dos Ferros,Pau dos Ferros,Rafael Fernandes
TRF5,RN,Jurisdição de Pau dos Ferros,Pau dos Ferros,Rafael Godeiro
TRF5,RN,Jurisdição de Pau dos Ferros,Pau dos Ferros,Riacho da Cruz
TRF5,RN,Jurisdição de Pau dos Ferros,Pau dos Ferros,Riacho de Santana
TRF5,RN,Jurisdição de Pau dos Ferros,Pau dos Ferros,Rodolfo Fernandes
TRF5,RN,Jurisdição de Pau dos Ferros,Pau dos Ferros,São Francisco do Oeste
TRF5,RN,Jurisdição de Pau dos Ferros,Pau dos Ferros,São Miguel
TRF5,RN,Jurisdição de Pau dos Ferros,Pau dos Ferros,Serrinha dos Pintos
TRF5,RN,Jurisdição de Pau dos Ferros,Pau dos Ferros,Severiano Melo
