comarca_id,municipio_id,year
12114.0,10081.0,2018
12114.0,10243.0,2018
12114.0,10260.0,2018
12114.0,10502.0,2018
12114.0,10561.0,2018
12114.0,10588.0,2018
12114.0,10685.0,2018
12114.0,12114.0,2018
12114.0,12297.0,2018
12130.0,12130.0,2018
12130.0,12165.0,2018
12130.0,12181.0,2018
12157.0,10626.0,2018
12157.0,12157.0,2018
12173.0,12173.0,2018
12173.0,12602.0,2018
12190.0,12190.0,2018
12190.0,12726.0,2018
12211.0,10324.0,2018
12211.0,12211.0,2018
12238.0,12238.0,2018
12254.0,11371.0,2018
12254.0,12220.0,2018
12254.0,12254.0,2018
12270.0,10600.0,2018
12270.0,12270.0,2018
12270.0,12521.0,2018
13005.0,13005.0,2018
13021.0,13021.0,2018
13030.0,13030.0,2018
13056.0,13056.0,2018
13064.0,13064.0,2018
13072.0,13072.0,2018
13102.0,13102.0,2018
13137.0,13137.0,2018
13137.0,13269.0,2018
13145.0,13145.0,2018
13161.0,13161.0,2018
13188.0,13188.0,2018
13196.0,13196.0,2018
13218.0,13218.0,2018
13226.0,13226.0,2018
13234.0,13234.0,2018
13242.0,13242.0,2018
13250.0,13250.0,2018
13250.0,15253.0,2018
13285.0,13285.0,2018
13307.0,13307.0,2018
13315.0,13153.0,2018
13315.0,13315.0,2018
13315.0,13366.0,2018
13331.0,13331.0,2018
13340.0,13340.0,2018
13374.0,13374.0,2018
13390.0,13390.0,2018
13404.0,13404.0,2018
13412.0,13412.0,2018
13439.0,13439.0,2018
13455.0,13455.0,2018
13471.0,13471.0,2018
13480.0,13480.0,2018
13498.0,13498.0,2018
13501.0,13501.0,2018
13510.0,13510.0,2018
13536.0,13536.0,2018
13536.0,15440.0,2018
13552.0,13552.0,2018
13579.0,13579.0,2018
13595.0,13595.0,2018
13595.0,15091.0,2018
13617.0,13617.0,2018
13633.0,13633.0,2018
13633.0,13978.0,2018
13676.0,13676.0,2018
13692.0,13692.0,2018
13714.0,13714.0,2018
13730.0,13730.0,2018
13757.0,13757.0,2018
13773.0,13773.0,2018
13811.0,13811.0,2018
13838.0,13838.0,2018
13854.0,13854.0,2018
13870.0,13870.0,2018
13897.0,13897.0,2018
13919.0,13919.0,2018
13951.0,13951.0,2018
13994.0,13994.0,2018
14010.0,14010.0,2018
14052.0,14052.0,2018
14079.0,14079.0,2018
14095.0,14095.0,2018
14117.0,14117.0,2018
14133.0,14133.0,2018
14150.0,13358.0,2018
14150.0,14150.0,2018
14150.0,15750.0,2018
14176.0,13048.0,2018
14176.0,14176.0,2018
14192.0,14192.0,2018
14214.0,13200.0,2018
14214.0,14214.0,2018
14230.0,13323.0,2018
14230.0,14230.0,2018
14273.0,14273.0,2018
14290.0,14290.0,2018
14311.0,14311.0,2018
14338.0,14338.0,2018
14354.0,14354.0,2018
14354.0,14370.0,2018
14397.0,14397.0,2018
14419.0,14257.0,2018
14419.0,14419.0,2018
14435.0,14435.0,2018
14478.0,14478.0,2018
14494.0,13650.0,2018
14494.0,14494.0,2018
14516.0,14516.0,2018
14532.0,14532.0,2018
14559.0,14559.0,2018
14559.0,15032.0,2018
14575.0,14575.0,2018
14613.0,14613.0,2018
14613.0,15571.0,2018
14630.0,14630.0,2018
14656.0,13099.0,2018
14656.0,14656.0,2018
14672.0,13013.0,2018
14672.0,14672.0,2018
14699.0,14699.0,2018
14710.0,14710.0,2018
14737.0,14737.0,2018
14753.0,14753.0,2018
14770.0,14770.0,2018
14796.0,14796.0,2018
14818.0,14818.0,2018
14818.0,14990.0,2018
14834.0,13277.0,2018
14834.0,14834.0,2018
14850.0,13110.0,2018
14850.0,14850.0,2018
14877.0,13420.0,2018
14877.0,14877.0,2018
14893.0,14893.0,2018
14915.0,14915.0,2018
14931.0,14931.0,2018
14958.0,14958.0,2018
14974.0,14036.0,2018
14974.0,14974.0,2018
15059.0,15059.0,2018
15075.0,15075.0,2018
15113.0,15113.0,2018
15156.0,13170.0,2018
15156.0,13935.0,2018
15156.0,15156.0,2018
15172.0,15172.0,2018
15199.0,15199.0,2018
15210.0,15210.0,2018
15237.0,14451.0,2018
15237.0,15130.0,2018
15237.0,15237.0,2018
15270.0,13382.0,2018
15270.0,13463.0,2018
15270.0,15270.0,2018
15296.0,15296.0,2018
15318.0,15318.0,2018
15334.0,13129.0,2018
15334.0,15334.0,2018
15350.0,15350.0,2018
15377.0,15016.0,2018
15377.0,15377.0,2018
15393.0,15393.0,2018
15415.0,15415.0,2018
15431.0,15431.0,2018
15458.0,13447.0,2018
15458.0,15458.0,2018
15474.0,15474.0,2018
15490.0,15490.0,2018
15555.0,15555.0,2018
15598.0,15598.0,2018
15610.0,15610.0,2018
15610.0,15970.0,2018
15610.0,15989.0,2018
15636.0,15512.0,2018
15636.0,15636.0,2018
15652.0,15652.0,2018
15679.0,13293.0,2018
15679.0,15679.0,2018
15695.0,15695.0,2018
15717.0,15717.0,2018
15733.0,15733.0,2018
15776.0,13080.0,2018
15776.0,15776.0,2018
15792.0,14591.0,2018
15792.0,15792.0,2018
15814.0,15814.0,2018
15830.0,15830.0,2018
15857.0,15857.0,2018
15873.0,14680.0,2018
15873.0,15873.0,2018
15881.0,15881.0,2018
15890.0,15890.0,2018
15911.0,15911.0,2018
15920.0,14060.0,2018
15920.0,15920.0,2018
15938.0,15938.0,2018
15954.0,15954.0,2018
15997.0,15997.0,2018
16012.0,16012.0,2018
16012.0,16470.0,2018
16039.0,16039.0,2018
16039.0,16284.0,2018
16039.0,16497.0,2018
16098.0,16098.0,2018
16098.0,17159.0,2018
16098.0,17990.0,2018
16110.0,16110.0,2018
16110.0,17370.0,2018
16110.0,17515.0,2018
16110.0,18937.0,2018
16152.0,16055.0,2018
16152.0,16144.0,2018
16152.0,16152.0,2018
16195.0,16195.0,2018
16195.0,16730.0,2018
16195.0,16950.0,2018
16195.0,18171.0,2018
16195.0,18694.0,2018
16217.0,16217.0,2018
16217.0,16225.0,2018
16217.0,16853.0,2018
16233.0,16233.0,2018
16233.0,18619.0,2018
16250.0,16128.0,2018
16250.0,16250.0,2018
16250.0,17019.0,2018
16250.0,17736.0,2018
16390.0,16390.0,2018
16390.0,18350.0,2018
16390.0,18651.0,2018
16390.0,18830.0,2018
16438.0,16276.0,2018
16438.0,16438.0,2018
16438.0,18996.0,2018
16454.0,16454.0,2018
16519.0,16268.0,2018
16519.0,16519.0,2018
16519.0,18074.0,2018
16594.0,16594.0,2018
16594.0,18457.0,2018
16616.0,16535.0,2018
16616.0,16616.0,2018
16616.0,17299.0,2018
16713.0,16713.0,2018
16713.0,17493.0,2018
16756.0,16004.0,2018
16756.0,16756.0,2018
16756.0,18570.0,2018
16810.0,16691.0,2018
16810.0,16810.0,2018
16810.0,18813.0,2018
16918.0,16080.0,2018
16918.0,16918.0,2018
17094.0,17094.0,2018
17116.0,17116.0,2018
17116.0,17698.0,2018
17132.0,16314.0,2018
17132.0,16993.0,2018
17132.0,17078.0,2018
17132.0,17132.0,2018
17132.0,17752.0,2018
17132.0,18015.0,2018
17191.0,17191.0,2018
17337.0,16373.0,2018
17337.0,17337.0,2018
17337.0,17914.0,2018
17337.0,17930.0,2018
17396.0,16160.0,2018
17396.0,17175.0,2018
17396.0,17396.0,2018
17396.0,17710.0,2018
17418.0,16330.0,2018
17418.0,16896.0,2018
17418.0,17418.0,2018
17434.0,16870.0,2018
17434.0,17434.0,2018
17450.0,17450.0,2018
17450.0,18791.0,2018
17477.0,16179.0,2018
17477.0,16209.0,2018
17477.0,17477.0,2018
17558.0,16357.0,2018
17558.0,17310.0,2018
17558.0,17558.0,2018
17558.0,18953.0,2018
17590.0,16020.0,2018
17590.0,16837.0,2018
17590.0,17590.0,2018
17612.0,17612.0,2018
17639.0,17639.0,2018
17655.0,17230.0,2018
17655.0,17531.0,2018
17655.0,17655.0,2018
17655.0,17817.0,2018
17779.0,16675.0,2018
17779.0,17779.0,2018
17779.0,18252.0,2018
17795.0,17795.0,2018
17850.0,17213.0,2018
17850.0,17850.0,2018
17876.0,16071.0,2018
17876.0,16659.0,2018
17876.0,16772.0,2018
17876.0,17876.0,2018
17876.0,18090.0,2018
17876.0,18139.0,2018
17876.0,18210.0,2018
17957.0,17957.0,2018
17973.0,16136.0,2018
17973.0,17973.0,2018
18031.0,18031.0,2018
18031.0,18112.0,2018
18031.0,18732.0,2018
18031.0,18970.0,2018
18236.0,16411.0,2018
18236.0,16551.0,2018
18236.0,16977.0,2018
18236.0,17051.0,2018
18236.0,17353.0,2018
18236.0,18236.0,2018
18236.0,18333.0,2018
18279.0,16101.0,2018
18279.0,18279.0,2018
18295.0,16306.0,2018
18295.0,17256.0,2018
18295.0,17833.0,2018
18295.0,18295.0,2018
18295.0,18678.0,2018
18295.0,18910.0,2018
18317.0,16047.0,2018
18317.0,16799.0,2018
18317.0,17892.0,2018
18317.0,18317.0,2018
18376.0,18376.0,2018
18392.0,16934.0,2018
18392.0,18392.0,2018
18414.0,18414.0,2018
18430.0,17574.0,2018
18430.0,18430.0,2018
18430.0,18635.0,2018
18473.0,16187.0,2018
18473.0,16578.0,2018
18473.0,16632.0,2018
18473.0,18473.0,2018
18490.0,16241.0,2018
18490.0,18155.0,2018
18490.0,18490.0,2018
18490.0,18511.0,2018
18538.0,18538.0,2018
18554.0,16292.0,2018
18554.0,17272.0,2018
18554.0,18198.0,2018
18554.0,18554.0,2018
18759.0,18759.0,2018
18775.0,17035.0,2018
18775.0,18058.0,2018
18775.0,18597.0,2018
18775.0,18716.0,2018
18775.0,18775.0,2018
18856.0,16063.0,2018
18856.0,18856.0,2018
18872.0,17671.0,2018
18872.0,18872.0,2018
18899.0,310.0,2018
18899.0,337.0,2018
18899.0,566.0,2018
18899.0,736.0,2018
18899.0,18899.0,2018
19011.0,19011.0,2018
19011.0,20354.0,2018
19011.0,20613.0,2018
19054.0,19054.0,2018
19054.0,20532.0,2018
19070.0,19070.0,2018
19070.0,19143.0,2018
19097.0,19097.0,2018
19097.0,20974.0,2018
19119.0,19119.0,2018
19119.0,19933.0,2018
19135.0,19135.0,2018
19135.0,19500.0,2018
19135.0,19526.0,2018
19135.0,21679.0,2018
19135.0,22373.0,2018
19151.0,19151.0,2018
19178.0,19178.0,2018
19178.0,19607.0,2018
19194.0,19194.0,2018
19194.0,19208.0,2018
19194.0,22292.0,2018
19216.0,19216.0,2018
19259.0,19259.0,2018
19259.0,19623.0,2018
19313.0,19313.0,2018
19330.0,19275.0,2018
19330.0,19330.0,2018
19372.0,19372.0,2018
19399.0,19399.0,2018
19399.0,20150.0,2018
19496.0,19496.0,2018
19496.0,20931.0,2018
19518.0,19518.0,2018
19518.0,19763.0,2018
19518.0,19780.0,2018
19518.0,19828.0,2018
19577.0,19410.0,2018
19577.0,19542.0,2018
19577.0,19577.0,2018
19615.0,19615.0,2018
19615.0,21393.0,2018
19631.0,19224.0,2018
19631.0,19356.0,2018
19631.0,19631.0,2018
19658.0,19658.0,2018
19712.0,19712.0,2018
19739.0,19160.0,2018
19739.0,19739.0,2018
19755.0,19453.0,2018
19755.0,19674.0,2018
19755.0,19755.0,2018
19810.0,19810.0,2018
19810.0,19941.0,2018
19810.0,20672.0,2018
19810.0,20850.0,2018
19879.0,19470.0,2018
19879.0,19488.0,2018
19879.0,19593.0,2018
19879.0,19879.0,2018
19879.0,20494.0,2018
19879.0,21571.0,2018
19895.0,19569.0,2018
19895.0,19895.0,2018
19895.0,20338.0,2018
19895.0,21717.0,2018
19976.0,19976.0,2018
19992.0,19992.0,2018
20036.0,20036.0,2018
20036.0,21032.0,2018
20214.0,19232.0,2018
20214.0,20214.0,2018
20214.0,20915.0,2018
20214.0,22039.0,2018
20273.0,20052.0,2018
20273.0,20273.0,2018
20273.0,21350.0,2018
20290.0,19771.0,2018
20290.0,20290.0,2018
20370.0,19127.0,2018
20370.0,20370.0,2018
20370.0,20451.0,2018
20370.0,22179.0,2018
20397.0,20397.0,2018
20397.0,20591.0,2018
20397.0,20893.0,2018
20397.0,21636.0,2018
20419.0,19437.0,2018
20419.0,20079.0,2018
20419.0,20133.0,2018
20419.0,20419.0,2018
20419.0,21210.0,2018
20419.0,21873.0,2018
20419.0,22152.0,2018
20478.0,19100.0,2018
20478.0,19747.0,2018
20478.0,20478.0,2018
20478.0,20656.0,2018
20516.0,20516.0,2018
20559.0,19267.0,2018
20559.0,19682.0,2018
20559.0,19917.0,2018
20559.0,20117.0,2018
20559.0,20559.0,2018
20559.0,20770.0,2018
20737.0,20737.0,2018
20796.0,19062.0,2018
20796.0,19089.0,2018
20796.0,20435.0,2018
20796.0,20796.0,2018
20796.0,20877.0,2018
20834.0,20834.0,2018
20958.0,19348.0,2018
20958.0,19798.0,2018
20958.0,20958.0,2018
20958.0,21830.0,2018
20958.0,22055.0,2018
21172.0,19690.0,2018
21172.0,19909.0,2018
21172.0,21156.0,2018
21172.0,21172.0,2018
21172.0,21539.0,2018
21172.0,21776.0,2018
21172.0,21890.0,2018
21172.0,21938.0,2018
21199.0,21199.0,2018
21253.0,21253.0,2018
21270.0,19038.0,2018
21270.0,19534.0,2018
21270.0,19852.0,2018
21270.0,20192.0,2018
21270.0,21091.0,2018
21270.0,21270.0,2018
21296.0,19305.0,2018
21296.0,20257.0,2018
21296.0,21075.0,2018
21296.0,21237.0,2018
21296.0,21296.0,2018
21318.0,19046.0,2018
21318.0,21318.0,2018
21318.0,22012.0,2018
21334.0,21334.0,2018
21377.0,19186.0,2018
21377.0,20176.0,2018
21377.0,21377.0,2018
21377.0,22136.0,2018
21415.0,21415.0,2018
21415.0,21490.0,2018
21431.0,19380.0,2018
21431.0,19402.0,2018
21431.0,19429.0,2018
21431.0,20630.0,2018
21431.0,21431.0,2018
21458.0,21130.0,2018
21458.0,21458.0,2018
21474.0,19445.0,2018
21474.0,20818.0,2018
21474.0,21474.0,2018
21474.0,22330.0,2018
21512.0,19801.0,2018
21512.0,20230.0,2018
21512.0,21512.0,2018
21555.0,19925.0,2018
21555.0,21555.0,2018
21598.0,19291.0,2018
21598.0,19968.0,2018
21598.0,21598.0,2018
21695.0,20575.0,2018
21695.0,21695.0,2018
21695.0,21954.0,2018
21695.0,22438.0,2018
21733.0,21059.0,2018
21733.0,21733.0,2018
21750.0,21750.0,2018
21792.0,21792.0,2018
21814.0,19240.0,2018
21814.0,20311.0,2018
21814.0,21814.0,2018
21911.0,19836.0,2018
21911.0,21911.0,2018
21997.0,21997.0,2018
22071.0,19003.0,2018
22071.0,19020.0,2018
22071.0,22071.0,2018
22110.0,19704.0,2018
22110.0,19720.0,2018
22110.0,21970.0,2018
22110.0,22110.0,2018
22195.0,19550.0,2018
22195.0,22195.0,2018
22217.0,22217.0,2018
22233.0,19283.0,2018
22233.0,20010.0,2018
22233.0,21113.0,2018
22233.0,22098.0,2018
22233.0,22233.0,2018
22250.0,19461.0,2018
22250.0,19844.0,2018
22250.0,19860.0,2018
22250.0,19887.0,2018
22250.0,20699.0,2018
22250.0,21016.0,2018
22250.0,21652.0,2018
22250.0,21857.0,2018
22250.0,22250.0,2018
22276.0,19585.0,2018
22276.0,19950.0,2018
22276.0,22276.0,2018
22314.0,19321.0,2018
22314.0,20710.0,2018
22314.0,21610.0,2018
22314.0,22314.0,2018
22357.0,19364.0,2018
22357.0,19984.0,2018
22357.0,20095.0,2018
22357.0,20753.0,2018
22357.0,22357.0,2018
22390.0,19640.0,2018
22390.0,19666.0,2018
22390.0,22390.0,2018
22411.0,20001.0,2018
22411.0,20990.0,2018
22411.0,22411.0,2018
23019.0,23019.0,2018
23019.0,24376.0,2018
23035.0,23035.0,2018
23035.0,23140.0,2018
23051.0,23051.0,2018
23078.0,23060.0,2018
23078.0,23078.0,2018
23094.0,23094.0,2018
23116.0,23116.0,2018
23132.0,23132.0,2018
23159.0,23159.0,2018
23175.0,23175.0,2018
23183.0,23183.0,2018
23191.0,23191.0,2018
23213.0,23213.0,2018
23230.0,23230.0,2018
23272.0,23272.0,2018
23280.0,23280.0,2018
23299.0,23299.0,2018
23310.0,23310.0,2018
23310.0,24473.0,2018
23337.0,23337.0,2018
23353.0,23353.0,2018
23370.0,23370.0,2018
23396.0,23396.0,2018
23396.0,24252.0,2018
23418.0,23418.0,2018
23418.0,26018.0,2018
23434.0,23434.0,2018
23434.0,24813.0,2018
23450.0,23256.0,2018
23450.0,23450.0,2018
23477.0,23477.0,2018
23515.0,23515.0,2018
23531.0,23531.0,2018
23558.0,23558.0,2018
23574.0,23574.0,2018
23590.0,23590.0,2018
23612.0,23612.0,2018
23639.0,23639.0,2018
23655.0,23655.0,2018
23698.0,23698.0,2018
23736.0,23736.0,2018
23752.0,23752.0,2018
23779.0,23000.0,2018
23779.0,23779.0,2018
23795.0,23027.0,2018
23795.0,23795.0,2018
23817.0,23817.0,2018
23833.0,23833.0,2018
23892.0,23892.0,2018
23914.0,23914.0,2018
23930.0,23930.0,2018
23957.0,23957.0,2018
23973.0,23973.0,2018
23990.0,23990.0,2018
24015.0,24015.0,2018
24031.0,24031.0,2018
24058.0,24058.0,2018
24074.0,24074.0,2018
24090.0,23710.0,2018
24090.0,24090.0,2018
24112.0,23671.0,2018
24112.0,24112.0,2018
24139.0,24139.0,2018
24171.0,24171.0,2018
24198.0,24198.0,2018
24210.0,23876.0,2018
24210.0,24210.0,2018
24236.0,24236.0,2018
24279.0,24279.0,2018
24295.0,24295.0,2018
24317.0,24317.0,2018
24333.0,24333.0,2018
24350.0,23205.0,2018
24350.0,24350.0,2018
24392.0,23248.0,2018
24392.0,24392.0,2018
24430.0,24430.0,2018
24457.0,24457.0,2018
24490.0,24490.0,2018
24511.0,24511.0,2018
24538.0,23493.0,2018
24538.0,24538.0,2018
24554.0,24554.0,2018
24570.0,24570.0,2018
24597.0,24597.0,2018
24619.0,24619.0,2018
24619.0,25410.0,2018
24635.0,24635.0,2018
24651.0,23124.0,2018
24651.0,24651.0,2018
24678.0,24678.0,2018
24694.0,24694.0,2018
24716.0,24716.0,2018
24732.0,24732.0,2018
24759.0,24759.0,2018
24775.0,24775.0,2018
24791.0,24791.0,2018
24830.0,23302.0,2018
24830.0,24830.0,2018
24856.0,23167.0,2018
24856.0,24856.0,2018
24872.0,24872.0,2018
24899.0,24899.0,2018
24910.0,24910.0,2018
24937.0,24937.0,2018
24953.0,24953.0,2018
24970.0,23108.0,2018
24970.0,23329.0,2018
24970.0,24970.0,2018
24996.0,24996.0,2018
25011.0,25011.0,2018
25038.0,25038.0,2018
25070.0,25070.0,2018
25097.0,25097.0,2018
25119.0,25119.0,2018
25135.0,25135.0,2018
25151.0,25151.0,2018
25178.0,25178.0,2018
25194.0,23264.0,2018
25194.0,25194.0,2018
25216.0,25216.0,2018
25232.0,25232.0,2018
25259.0,25259.0,2018
25275.0,25275.0,2018
25291.0,25291.0,2018
25291.0,25577.0,2018
25313.0,25313.0,2018
25313.0,30015.0,2018
25330.0,25330.0,2018
25356.0,25356.0,2018
25372.0,25372.0,2018
25399.0,25399.0,2018
25437.0,25437.0,2018
25453.0,25054.0,2018
25453.0,25453.0,2018
25470.0,25470.0,2018
25496.0,25496.0,2018
25518.0,25518.0,2018
25534.0,24155.0,2018
25534.0,25534.0,2018
25593.0,25593.0,2018
25615.0,25615.0,2018
25631.0,25631.0,2018
25658.0,25658.0,2018
25674.0,25674.0,2018
25690.0,25690.0,2018
25712.0,25550.0,2018
25712.0,25712.0,2018
25739.0,25739.0,2018
25755.0,25755.0,2018
25771.0,25771.0,2018
25798.0,23850.0,2018
25798.0,25798.0,2018
25810.0,25810.0,2018
25836.0,25836.0,2018
25852.0,25852.0,2018
25895.0,23086.0,2018
25895.0,23221.0,2018
25895.0,25895.0,2018
25917.0,25879.0,2018
25917.0,25917.0,2018
25933.0,25933.0,2018
25950.0,25950.0,2018
25976.0,25976.0,2018
25992.0,25992.0,2018
26034.0,26034.0,2018
26050.0,26050.0,2018
26077.0,26077.0,2018
26093.0,26093.0,2018
26115.0,26115.0,2018
26131.0,23043.0,2018
26131.0,26131.0,2018
26158.0,26158.0,2018
26174.0,24414.0,2018
26174.0,26174.0,2018
26190.0,26190.0,2018
26212.0,26212.0,2018
26239.0,26239.0,2018
26255.0,26255.0,2018
26271.0,26271.0,2018
26298.0,26298.0,2018
26310.0,26310.0,2018
26336.0,26336.0,2018
27006.0,27006.0,2018
27006.0,27090.0,2018
27014.0,27014.0,2018
27014.0,27022.0,2018
27030.0,27030.0,2018
27030.0,28797.0,2018
27057.0,27057.0,2018
27057.0,28894.0,2018
27073.0,27073.0,2018
27138.0,27138.0,2018
27138.0,27170.0,2018
27138.0,27677.0,2018
27197.0,27197.0,2018
27235.0,27235.0,2018
27235.0,27499.0,2018
27235.0,28053.0,2018
27251.0,27251.0,2018
27278.0,27278.0,2018
27316.0,27316.0,2018
27332.0,27332.0,2018
27413.0,27413.0,2018
27456.0,27456.0,2018
27472.0,27472.0,2018
27510.0,27510.0,2018
27510.0,27812.0,2018
27553.0,27553.0,2018
27570.0,27294.0,2018
27570.0,27570.0,2018
27618.0,27618.0,2018
27634.0,27634.0,2018
27758.0,27758.0,2018
27790.0,27790.0,2018
27839.0,27839.0,2018
27855.0,27855.0,2018
27871.0,27731.0,2018
27871.0,27871.0,2018
27898.0,27715.0,2018
27898.0,27898.0,2018
27910.0,27910.0,2018
27910.0,28215.0,2018
27910.0,28436.0,2018
27936.0,27936.0,2018
27952.0,27952.0,2018
27952.0,28398.0,2018
27995.0,27650.0,2018
27995.0,27995.0,2018
28010.0,28010.0,2018
28037.0,28037.0,2018
28096.0,27219.0,2018
28096.0,28096.0,2018
28118.0,27774.0,2018
28118.0,28118.0,2018
28134.0,28070.0,2018
28134.0,28134.0,2018
28258.0,27049.0,2018
28258.0,28258.0,2018
28274.0,28231.0,2018
28274.0,28274.0,2018
28290.0,28290.0,2018
28312.0,28312.0,2018
28339.0,28339.0,2018
28355.0,27537.0,2018
28355.0,28355.0,2018
28371.0,28371.0,2018
28410.0,28150.0,2018
28410.0,28410.0,2018
28452.0,27081.0,2018
28452.0,27693.0,2018
28452.0,28452.0,2018
28479.0,28479.0,2018
28479.0,28738.0,2018
28495.0,28495.0,2018
28517.0,28517.0,2018
28533.0,28533.0,2018
28576.0,27430.0,2018
28576.0,28576.0,2018
28576.0,28770.0,2018
28592.0,28193.0,2018
28592.0,28592.0,2018
28630.0,28177.0,2018
28630.0,28630.0,2018
28657.0,27596.0,2018
28657.0,28657.0,2018
28673.0,27359.0,2018
28673.0,28673.0,2018
28673.0,28916.0,2018
28690.0,28690.0,2018
28711.0,27065.0,2018
28711.0,27111.0,2018
28711.0,28550.0,2018
28711.0,28711.0,2018
28754.0,28754.0,2018
28819.0,27154.0,2018
28819.0,27391.0,2018
28819.0,28819.0,2018
28835.0,28835.0,2018
28851.0,28614.0,2018
28851.0,28851.0,2018
28878.0,27375.0,2018
28878.0,27979.0,2018
28878.0,28878.0,2018
28932.0,28932.0,2018
30007.0,30007.0,2018
30031.0,30031.0,2018
30058.0,30058.0,2018
30716.0,30716.0,2018
30813.0,30813.0,2018
30830.0,30830.0,2018
30856.0,30856.0,2018
30872.0,30872.0,2018
30937.0,30937.0,2018
30996.0,30996.0,2018
31003.0,31003.0,2018
31011.0,31011.0,2018
31038.0,31038.0,2018
31038.0,31518.0,2018
31054.0,31054.0,2018
31070.0,31070.0,2018
31097.0,31097.0,2018
31119.0,31119.0,2018
31135.0,31135.0,2018
31151.0,31151.0,2018
31194.0,31194.0,2018
31216.0,31216.0,2018
31232.0,31232.0,2018
31259.0,31259.0,2018
31275.0,31275.0,2018
31291.0,31291.0,2018
31313.0,31313.0,2018
31330.0,31330.0,2018
31356.0,31356.0,2018
31372.0,31372.0,2018
31399.0,31399.0,2018
31410.0,31410.0,2018
31437.0,31437.0,2018
31453.0,31453.0,2018
31470.0,31470.0,2018
31496.0,31496.0,2018
31534.0,31534.0,2018
31550.0,31550.0,2018
31577.0,31577.0,2018
31593.0,31593.0,2018
31615.0,31615.0,2018
31631.0,31631.0,2018
31658.0,31658.0,2018
31674.0,31674.0,2018
31690.0,31690.0,2018
31712.0,31712.0,2018
31739.0,31739.0,2018
31755.0,31755.0,2018
31771.0,31771.0,2018
31798.0,31798.0,2018
31810.0,31810.0,2018
31836.0,31836.0,2018
31852.0,31852.0,2018
31879.0,31879.0,2018
31895.0,31895.0,2018
31917.0,31917.0,2018
31933.0,31933.0,2018
31950.0,31950.0,2018
31976.0,31976.0,2018
31992.0,31992.0,2018
32018.0,32018.0,2018
32034.0,32034.0,2018
32050.0,32050.0,2018
32077.0,32077.0,2018
32093.0,32093.0,2018
32115.0,32115.0,2018
32131.0,32131.0,2018
32158.0,32158.0,2018
32174.0,32174.0,2018
32190.0,32190.0,2018
32212.0,32212.0,2018
32239.0,32239.0,2018
32255.0,32255.0,2018
32298.0,32298.0,2018
32310.0,32310.0,2018
32336.0,32336.0,2018
32352.0,32352.0,2018
32379.0,32379.0,2018
32395.0,32395.0,2018
32417.0,32417.0,2018
32433.0,32433.0,2018
32450.0,32450.0,2018
32476.0,32476.0,2018
32492.0,32492.0,2018
32514.0,32514.0,2018
33030.0,33030.0,2018
33057.0,33057.0,2018
33138.0,33138.0,2018
33138.0,33383.0,2018
33138.0,33430.0,2018
33154.0,33154.0,2018
33197.0,33197.0,2018
33219.0,33219.0,2018
33235.0,33235.0,2018
33235.0,34363.0,2018
33251.0,33251.0,2018
33251.0,37583.0,2018
33278.0,33278.0,2018
33316.0,33316.0,2018
33316.0,37621.0,2018
33375.0,33375.0,2018
33413.0,33413.0,2018
33472.0,33472.0,2018
33499.0,33499.0,2018
33510.0,33510.0,2018
33537.0,30791.0,2018
33537.0,33537.0,2018
33553.0,33553.0,2018
33553.0,35432.0,2018
33570.0,33570.0,2018
33570.0,33952.0,2018
33596.0,33596.0,2018
33596.0,35475.0,2018
33634.0,33634.0,2018
33650.0,33650.0,2018
33677.0,33677.0,2018
33693.0,33693.0,2018
33731.0,33731.0,2018
33731.0,37303.0,2018
33758.0,33758.0,2018
33774.0,33774.0,2018
33774.0,39047.0,2018
33774.0,39144.0,2018
33812.0,33812.0,2018
33839.0,33839.0,2018
33855.0,33855.0,2018
33855.0,37575.0,2018
33898.0,33898.0,2018
33898.0,35831.0,2018
33910.0,33391.0,2018
33910.0,33910.0,2018
33910.0,37079.0,2018
33936.0,30694.0,2018
33936.0,33936.0,2018
33936.0,39926.0,2018
33979.0,33979.0,2018
33995.0,30953.0,2018
33995.0,33995.0,2018
33995.0,35394.0,2018
34037.0,34037.0,2018
34037.0,36765.0,2018
34096.0,34096.0,2018
34118.0,30732.0,2018
34118.0,34118.0,2018
34118.0,37192.0,2018
34134.0,34134.0,2018
34150.0,34150.0,2018
34150.0,35700.0,2018
34193.0,33359.0,2018
34193.0,34193.0,2018
34231.0,30759.0,2018
34231.0,34231.0,2018
34258.0,34258.0,2018
34290.0,34290.0,2018
34339.0,34339.0,2018
34355.0,34355.0,2018
34371.0,34371.0,2018
34410.0,34410.0,2018
34410.0,35149.0,2018
34436.0,34436.0,2018
34452.0,34452.0,2018
34452.0,39853.0,2018
34495.0,34495.0,2018
34517.0,34517.0,2018
34533.0,34533.0,2018
34550.0,30899.0,2018
34550.0,30970.0,2018
34550.0,34550.0,2018
34576.0,34576.0,2018
34576.0,38318.0,2018
34592.0,33170.0,2018
34592.0,34592.0,2018
34614.0,34614.0,2018
34630.0,34630.0,2018
34657.0,34657.0,2018
34673.0,34673.0,2018
34690.0,34690.0,2018
34711.0,34711.0,2018
34738.0,34738.0,2018
34738.0,34797.0,2018
34738.0,37958.0,2018
34770.0,34770.0,2018
34819.0,30678.0,2018
34819.0,34819.0,2018
34851.0,34851.0,2018
34878.0,34878.0,2018
34932.0,34932.0,2018
34959.0,34959.0,2018
34975.0,34975.0,2018
