comarca_id,comarca,tribunal,estado_id,estado,n_municipios,entrancia,juizes
1991,colinas do tocantins,TJTO,27.0,TO,6.0,,
1992,colmeia,TJTO,27.0,TO,5.0,,
1993,cristalandia,TJTO,27.0,TO,3.0,,
1994,dianopolis,TJTO,27.0,TO,5.0,,
1995,figueiropolis,TJTO,27.0,TO,2.0,,
1996,filadelfia,TJTO,27.0,TO,3.0,,
1997,formoso do araguaia,TJTO,27.0,TO,1.0,,
1998,goiatins,TJTO,27.0,TO,2.0,,
1999,guarai,TJTO,27.0,TO,2.0,,
2000,gurupi,TJTO,27.0,TO,5.0,,
2001,itacaja,TJTO,27.0,TO,4.0,,
2002,itaguatins,TJTO,27.0,TO,3.0,,
2003,miracema do tocantins,TJTO,27.0,TO,1.0,,
2004,miranorte,TJTO,27.0,TO,4.0,,
2005,natividade,TJTO,27.0,TO,3.0,,
2006,novo acordo,TJTO,27.0,TO,5.0,,
2007,palmas,TJTO,27.0,TO,1.0,,
2008,palmeiropolis,TJTO,27.0,TO,2.0,,
2009,paraiso do tocantins,TJTO,27.0,TO,6.0,,
2010,pedro afonso,TJTO,27.0,TO,4.0,,
2011,peixe,TJTO,27.0,TO,3.0,,
2012,pium,TJTO,27.0,TO,2.0,,
2013,ponte alta do tocantins,TJTO,27.0,TO,3.0,,
2014,porto nacional,TJTO,27.0,TO,7.0,,
2015,taguatinga,TJTO,27.0,TO,2.0,,
2016,tocantinia,TJTO,27.0,TO,4.0,,
2017,tocantinopolis,TJTO,27.0,TO,4.0,,
2018,wanderlandia,TJTO,27.0,TO,3.0,,
2019,xambioa,TJTO,27.0,TO,1.0,,
2020,amapa,TJAP,3.0,AP,2.0,,
2021,calcoene,TJAP,3.0,AP,1.0,,
2022,ferreira gomes,TJAP,3.0,AP,3.0,,
2023,laranjal do jari,TJAP,3.0,AP,1.0,,
2024,macapa,TJAP,3.0,AP,1.0,,
2025,mazagao,TJAP,3.0,AP,1.0,,
2026,oiapoque,TJAP,3.0,AP,1.0,,
2027,porto grande,TJAP,3.0,AP,1.0,,
2028,santana,TJAP,3.0,AP,1.0,,
2029,serra do navio,TJAP,3.0,AP,1.0,,
2030,tartarugalzinho,TJAP,3.0,AP,1.0,,
2031,vitoria do jari,TJAP,3.0,AP,1.0,,
2032,alvaraes,TJAM,4.0,AM,1.0,,
2033,anama,TJAM,4.0,AM,1.0,,
2034,anori,TJAM,4.0,AM,1.0,,
2035,apui,TJAM,4.0,AM,1.0,,
2036,atalaia do norte,TJAM,4.0,AM,1.0,,
2037,autazes,TJAM,4.0,AM,1.0,,
2038,barcelos,TJAM,4.0,AM,1.0,,
2039,barreirinha,TJAM,4.0,AM,1.0,,
2040,benjamin constant,TJAM,4.0,AM,1.0,,
2041,beruri,TJAM,4.0,AM,1.0,,
2042,boa vista do ramos,TJAM,4.0,AM,1.0,,
2043,boca do acre,TJAM,4.0,AM,1.0,,
2044,borba,TJAM,4.0,AM,1.0,,
2045,caapiranga,TJAM,4.0,AM,1.0,,
2046,canutama,TJAM,4.0,AM,1.0,,
2047,carauari,TJAM,4.0,AM,1.0,,
2048,careiro,TJAM,4.0,AM,1.0,,
2049,careiro da varzea,TJAM,4.0,AM,1.0,,
2050,coari,TJAM,4.0,AM,1.0,,
2051,codajas,TJAM,4.0,AM,1.0,,
2052,eirunepe,TJAM,4.0,AM,1.0,,
2053,envira,TJAM,4.0,AM,1.0,,
2054,fonte boa,TJAM,4.0,AM,1.0,,
2055,guajara,TJAM,4.0,AM,1.0,,
2056,humaita,TJAM,4.0,AM,1.0,,
2057,ipixuna,TJAM,4.0,AM,1.0,,
2058,iranduba,TJAM,4.0,AM,1.0,,
2059,itacoatiara,TJAM,4.0,AM,1.0,,
2060,itamarati,TJAM,4.0,AM,1.0,,
2061,itapiranga,TJAM,4.0,AM,1.0,,
2062,japura,TJAM,4.0,AM,1.0,,
2063,jurua,TJAM,4.0,AM,1.0,,
2064,jutai,TJAM,4.0,AM,1.0,,
2065,labrea,TJAM,4.0,AM,1.0,,
2066,manacapuru,TJAM,4.0,AM,1.0,,
2067,manaquiri,TJAM,4.0,AM,1.0,,
2068,manaus,TJAM,4.0,AM,1.0,,
2069,manicore,TJAM,4.0,AM,1.0,,
2070,maraa,TJAM,4.0,AM,1.0,,
2071,maues,TJAM,4.0,AM,1.0,,
2072,nhamunda,TJAM,4.0,AM,1.0,,
2073,nova olinda do norte,TJAM,4.0,AM,1.0,,
2074,novo airao,TJAM,4.0,AM,1.0,,
2075,novo aripuana,TJAM,4.0,AM,1.0,,
2076,parintins,TJAM,4.0,AM,1.0,,
2077,pauini,TJAM,4.0,AM,1.0,,
2078,presidente figueiredo,TJAM,4.0,AM,1.0,,
2079,rio preto da eva,TJAM,4.0,AM,1.0,,
2080,santa isabel do rio negro,TJAM,4.0,AM,1.0,,
2081,santo antonio do ica,TJAM,4.0,AM,1.0,,
2082,sao gabriel da cachoeira,TJAM,4.0,AM,1.0,,
2083,sao paulo de olivenca,TJAM,4.0,AM,1.0,,
2084,sao sebastiao do uatuma,TJAM,4.0,AM,1.0,,
2085,silves,TJAM,4.0,AM,1.0,,
2086,tabatinga,TJAM,4.0,AM,1.0,,
2087,tapaua,TJAM,4.0,AM,1.0,,
2088,tefe,TJAM,4.0,AM,1.0,,
2089,uarini,TJAM,4.0,AM,1.0,,
2090,urucara,TJAM,4.0,AM,1.0,,
2091,urucurituba,TJAM,4.0,AM,1.0,,
2092,abare,TJBA,5.0,BA,1.0,,
2093,acajutiba,TJBA,5.0,BA,1.0,,
2094,alagoinhas,TJBA,5.0,BA,3.0,,
2095,alcobaca,TJBA,5.0,BA,1.0,,
2096,amargosa,TJBA,5.0,BA,1.0,,
2097,amelia rodrigues,TJBA,5.0,BA,1.0,,
2098,america dourada,TJBA,5.0,BA,1.0,,
2099,anage,TJBA,5.0,BA,2.0,,
2100,andarai,TJBA,5.0,BA,2.0,,
2101,angical,TJBA,5.0,BA,1.0,,
2102,antas,TJBA,5.0,BA,2.0,,
2103,apora,TJBA,5.0,BA,1.0,,
2104,araci,TJBA,5.0,BA,1.0,,
2105,aurelino leal,TJBA,5.0,BA,1.0,,
2106,baianopolis,TJBA,5.0,BA,1.0,,
2107,baixa grande,TJBA,5.0,BA,1.0,,
2108,barra,TJBA,5.0,BA,2.0,,
2109,barra da estiva,TJBA,5.0,BA,2.0,,
2110,barra do choca,TJBA,5.0,BA,2.0,,
2111,barra do mendes,TJBA,5.0,BA,2.0,,
2112,barreiras,TJBA,5.0,BA,1.0,,
2113,belmonte,TJBA,5.0,BA,1.0,,
2114,belo campo,TJBA,5.0,BA,1.0,,
2115,boa nova,TJBA,5.0,BA,2.0,,
2116,boa vista do tupim,TJBA,5.0,BA,1.0,,
2117,bom jesus da lapa,TJBA,5.0,BA,3.0,,
2118,boquira,TJBA,5.0,BA,1.0,,
2119,botupora,TJBA,5.0,BA,1.0,,
2120,brejoes,TJBA,5.0,BA,2.0,,
2121,brotas de macaubas,TJBA,5.0,BA,2.0,,
2122,brumado,TJBA,5.0,BA,3.0,,
2123,buerarema,TJBA,5.0,BA,3.0,,
2124,cachoeira,TJBA,5.0,BA,1.0,,
2125,cacule,TJBA,5.0,BA,3.0,,
2126,caetite,TJBA,5.0,BA,1.0,,
2127,caldeirao grande,TJBA,5.0,BA,1.0,,
2128,camacan,TJBA,5.0,BA,3.0,,
2129,camacari,TJBA,5.0,BA,1.0,,
2130,camamu,TJBA,5.0,BA,2.0,,
2131,campo formoso,TJBA,5.0,BA,2.0,,
2132,canarana,TJBA,5.0,BA,2.0,,
2133,canavieiras,TJBA,5.0,BA,1.0,,
2134,candeias,TJBA,5.0,BA,1.0,,
2135,candido sales,TJBA,5.0,BA,1.0,,
2136,cansancao,TJBA,5.0,BA,1.0,,
2137,canudos,TJBA,5.0,BA,1.0,,
2138,capela do alto alegre,TJBA,5.0,BA,1.0,,
2139,capim grosso,TJBA,5.0,BA,1.0,,
2140,caravelas,TJBA,5.0,BA,1.0,,
2141,carinhanha,TJBA,5.0,BA,2.0,,
2142,casa nova,TJBA,5.0,BA,1.0,,
2143,castro alves,TJBA,5.0,BA,2.0,,
2144,catu,TJBA,5.0,BA,1.0,,
2145,central,TJBA,5.0,BA,1.0,,
2146,chorrocho,TJBA,5.0,BA,1.0,,
2147,cicero dantas,TJBA,5.0,BA,3.0,,
2148,cipo,TJBA,5.0,BA,2.0,,
2149,coaraci,TJBA,5.0,BA,2.0,,
2150,conceicao da feira,TJBA,5.0,BA,1.0,,
2151,conceicao do almeida,TJBA,5.0,BA,1.0,,
2152,conceicao do coite,TJBA,5.0,BA,1.0,,
2153,conceicao do jacuipe,TJBA,5.0,BA,1.0,,
2154,conde,TJBA,5.0,BA,1.0,,
2155,condeuba,TJBA,5.0,BA,3.0,,
2156,coracao de maria,TJBA,5.0,BA,1.0,,
2157,coribe,TJBA,5.0,BA,2.0,,
2158,correntina,TJBA,5.0,BA,1.0,,
2159,cotegipe,TJBA,5.0,BA,1.0,,
2160,cristopolis,TJBA,5.0,BA,1.0,,
2161,cruz das almas,TJBA,5.0,BA,1.0,,
2162,curaca,TJBA,5.0,BA,1.0,,
2163,dias davila,TJBA,5.0,BA,1.0,,
2164,encruzilhada,TJBA,5.0,BA,2.0,,
2165,entre rios,TJBA,5.0,BA,2.0,,
2166,esplanada,TJBA,5.0,BA,1.0,,
2167,euclides da cunha,TJBA,5.0,BA,2.0,,
2168,eunapolis,TJBA,5.0,BA,1.0,,
2169,feira de santana,TJBA,5.0,BA,2.0,,
2170,formosa do rio preto,TJBA,5.0,BA,1.0,,
2171,gandu,TJBA,5.0,BA,2.0,,
2172,gaviao,TJBA,5.0,BA,1.0,,
2173,gentio do ouro,TJBA,5.0,BA,1.0,,
2174,gloria,TJBA,5.0,BA,1.0,,
2175,governador mangabeira,TJBA,5.0,BA,1.0,,
2176,guanambi,TJBA,5.0,BA,2.0,,
2177,guaratinga,TJBA,5.0,BA,1.0,,
2178,iacu,TJBA,5.0,BA,1.0,,
2179,ibicarai,TJBA,5.0,BA,3.0,,
2180,ibicui,TJBA,5.0,BA,1.0,,
2181,ibiquera,TJBA,5.0,BA,1.0,,
2182,ibirapitanga,TJBA,5.0,BA,1.0,,
2183,ibirapua,TJBA,5.0,BA,2.0,,
2184,ibirataia,TJBA,5.0,BA,1.0,,
2185,ibitiara,TJBA,5.0,BA,2.0,,
2186,ibitita,TJBA,5.0,BA,1.0,,
2187,ibotirama,TJBA,5.0,BA,2.0,,
2188,ichu,TJBA,5.0,BA,2.0,,
2189,igapora,TJBA,5.0,BA,1.0,,
2190,iguai,TJBA,5.0,BA,1.0,,
2191,ilheus,TJBA,5.0,BA,1.0,,
2192,inhambupe,TJBA,5.0,BA,1.0,,
2193,ipiau,TJBA,5.0,BA,2.0,,
2194,ipira,TJBA,5.0,BA,2.0,,
2195,iramaia,TJBA,5.0,BA,1.0,,
2196,iraquara,TJBA,5.0,BA,1.0,,
2197,irara,TJBA,5.0,BA,5.0,,
2198,irece,TJBA,5.0,BA,1.0,,
2199,itabela,TJBA,5.0,BA,1.0,,
2200,itaberaba,TJBA,5.0,BA,1.0,,
2201,itabuna,TJBA,5.0,BA,2.0,,
2202,itacare,TJBA,5.0,BA,1.0,,
2203,itaete,TJBA,5.0,BA,1.0,,
2204,itagi,TJBA,5.0,BA,1.0,,
2205,itagiba,TJBA,5.0,BA,3.0,,
2206,itagimirim,TJBA,5.0,BA,1.0,,
2207,itajuipe,TJBA,5.0,BA,1.0,,
2208,itamaraju,TJBA,5.0,BA,2.0,,
2209,itamari,TJBA,5.0,BA,1.0,,
2210,itambe,TJBA,5.0,BA,1.0,,
2211,itanhem,TJBA,5.0,BA,2.0,,
2212,itaparica,TJBA,5.0,BA,2.0,,
2213,itapebi,TJBA,5.0,BA,1.0,,
2214,itapetinga,TJBA,5.0,BA,1.0,,
2215,itapicuru,TJBA,5.0,BA,1.0,,
2216,itapitanga,TJBA,5.0,BA,1.0,,
2217,itaquara,TJBA,5.0,BA,1.0,,
2218,itarantim,TJBA,5.0,BA,1.0,,
2219,itirucu,TJBA,5.0,BA,3.0,,
2220,itiuba,TJBA,5.0,BA,1.0,,
2221,itororo,TJBA,5.0,BA,3.0,,
2222,ituacu,TJBA,5.0,BA,2.0,,
2223,itubera,TJBA,5.0,BA,2.0,,
2224,jacaraci,TJBA,5.0,BA,2.0,,
2225,jacobina,TJBA,5.0,BA,6.0,,
2226,jaguaquara,TJBA,5.0,BA,2.0,,
2227,jaguarari,TJBA,5.0,BA,1.0,,
2228,jaguaripe,TJBA,5.0,BA,1.0,,
2229,jequie,TJBA,5.0,BA,2.0,,
2230,jeremoabo,TJBA,5.0,BA,4.0,,
2231,jiquirica,TJBA,5.0,BA,1.0,,
2232,jitauna,TJBA,5.0,BA,1.0,,
2233,joao dourado,TJBA,5.0,BA,1.0,,
2234,juazeiro,TJBA,5.0,BA,1.0,,
2235,jussara,TJBA,5.0,BA,1.0,,
2236,laje,TJBA,5.0,BA,2.0,,
2237,lapao,TJBA,5.0,BA,1.0,,
2238,lauro de freitas,TJBA,5.0,BA,1.0,,
2239,lencois,TJBA,5.0,BA,1.0,,
2240,licinio de almeida,TJBA,5.0,BA,1.0,,
2241,livramento de nossa senhora,TJBA,5.0,BA,2.0,,
2242,luis eduardo magalhaes,TJBA,5.0,BA,1.0,,
2243,macarani,TJBA,5.0,BA,2.0,,
2244,macaubas,TJBA,5.0,BA,2.0,,
2245,macurure,TJBA,5.0,BA,1.0,,
2246,mairi,TJBA,5.0,BA,2.0,,
2247,malhada,TJBA,5.0,BA,2.0,,
2248,maracas,TJBA,5.0,BA,2.0,,
2249,maragogipe,TJBA,5.0,BA,1.0,,
2250,marau,TJBA,5.0,BA,1.0,,
2251,marcionilio souza,TJBA,5.0,BA,1.0,,
2252,mata de sao joao,TJBA,5.0,BA,2.0,,
2253,medeiros neto,TJBA,5.0,BA,1.0,,
2254,miguel calmon,TJBA,5.0,BA,1.0,,
2255,milagres,TJBA,5.0,BA,1.0,,
2256,monte santo,TJBA,5.0,BA,1.0,,
2257,morpara,TJBA,5.0,BA,1.0,,
2258,morro do chapeu,TJBA,5.0,BA,3.0,,
2259,mucuge,TJBA,5.0,BA,1.0,,
2260,mucuri,TJBA,5.0,BA,1.0,,
2261,mundo novo,TJBA,5.0,BA,2.0,,
2262,muritiba,TJBA,5.0,BA,2.0,,
2263,mutuipe,TJBA,5.0,BA,1.0,,
2264,nazare,TJBA,5.0,BA,4.0,,
2265,nilo pecanha,TJBA,5.0,BA,1.0,,
2266,nordestina,TJBA,5.0,BA,1.0,,
2267,nova canaa,TJBA,5.0,BA,1.0,,
2268,nova fatima,TJBA,5.0,BA,1.0,,
2269,nova soure,TJBA,5.0,BA,1.0,,
2270,nova vicosa,TJBA,5.0,BA,1.0,,
2271,olindina,TJBA,5.0,BA,2.0,,
2272,oliveira dos brejinhos,TJBA,5.0,BA,1.0,,
2273,palmas de monte alto,TJBA,5.0,BA,2.0,,
2274,palmeiras,TJBA,5.0,BA,1.0,,
2275,paramirim,TJBA,5.0,BA,4.0,,
2276,paratinga,TJBA,5.0,BA,1.0,,
2277,paripiranga,TJBA,5.0,BA,2.0,,
2278,pau brasil,TJBA,5.0,BA,1.0,,
2279,paulo afonso,TJBA,5.0,BA,2.0,,
2280,pe de serra,TJBA,5.0,BA,1.0,,
2281,piata,TJBA,5.0,BA,3.0,,
2282,pilao arcado,TJBA,5.0,BA,1.0,,
2283,pindai,TJBA,5.0,BA,2.0,,
2284,pindobacu,TJBA,5.0,BA,2.0,,
2285,piritiba,TJBA,5.0,BA,1.0,,
2286,planalto,TJBA,5.0,BA,1.0,,
2287,pocoes,TJBA,5.0,BA,2.0,,
2288,pojuca,TJBA,5.0,BA,1.0,,
2289,porto seguro,TJBA,5.0,BA,1.0,,
2290,potiragua,TJBA,5.0,BA,1.0,,
2291,prado,TJBA,5.0,BA,1.0,,
2292,presidente dutra,TJBA,5.0,BA,1.0,,
2293,presidente janio quadros,TJBA,5.0,BA,2.0,,
2294,queimadas,TJBA,5.0,BA,1.0,,
2295,quixabeira,TJBA,5.0,BA,1.0,,
2296,remanso,TJBA,5.0,BA,2.0,,
2297,retirolandia,TJBA,5.0,BA,1.0,,
2298,riachao das neves,TJBA,5.0,BA,1.0,,
2299,riachao do jacuipe,TJBA,5.0,BA,1.0,,
2300,riacho de santana,TJBA,5.0,BA,2.0,,
2301,ribeira do pombal,TJBA,5.0,BA,2.0,,
2302,rio de contas,TJBA,5.0,BA,2.0,,
2303,rio do antonio,TJBA,5.0,BA,1.0,,
2304,rio real,TJBA,5.0,BA,2.0,,
2305,rodelas,TJBA,5.0,BA,1.0,,
2306,ruy barbosa,TJBA,5.0,BA,3.0,,
2307,salvador,TJBA,5.0,BA,1.0,,
2308,santa barbara,TJBA,5.0,BA,2.0,,
2309,santa cruz cabralia,TJBA,5.0,BA,1.0,,
2310,santa ines,TJBA,5.0,BA,3.0,,
2311,santa luzia,TJBA,5.0,BA,1.0,,
2312,santa maria da vitoria,TJBA,5.0,BA,2.0,,
2313,santa rita de cassia,TJBA,5.0,BA,2.0,,
2314,santa teresinha,TJBA,5.0,BA,1.0,,
2315,santaluz,TJBA,5.0,BA,1.0,,
2316,santana,TJBA,5.0,BA,2.0,,
2317,santo amaro,TJBA,5.0,BA,2.0,,
2318,santo antonio de jesus,TJBA,5.0,BA,3.0,,
2319,santo estevao,TJBA,5.0,BA,3.0,,
2320,sao desiderio,TJBA,5.0,BA,2.0,,
2321,sao domingos,TJBA,5.0,BA,1.0,,
2322,sao felipe,TJBA,5.0,BA,1.0,,
2323,sao felix,TJBA,5.0,BA,1.0,,
2324,sao francisco do conde,TJBA,5.0,BA,1.0,,
2325,sao gabriel,TJBA,5.0,BA,1.0,,
2326,sao goncalo dos campos,TJBA,5.0,BA,1.0,,
2327,sao jose do jacuipe,TJBA,5.0,BA,1.0,,
2328,sao sebastiao do passe,TJBA,5.0,BA,1.0,,
2329,sapeacu,TJBA,5.0,BA,1.0,,
2330,satiro dias,TJBA,5.0,BA,1.0,,
2331,saude,TJBA,5.0,BA,2.0,,
2332,seabra,TJBA,5.0,BA,1.0,,
2333,senhor do bonfim,TJBA,5.0,BA,2.0,,
2334,sento se,TJBA,5.0,BA,1.0,,
2335,serra dourada,TJBA,5.0,BA,3.0,,
2336,serra preta,TJBA,5.0,BA,1.0,,
2337,serrinha,TJBA,5.0,BA,3.0,,
2338,serrolandia,TJBA,5.0,BA,1.0,,
2339,simoes filho,TJBA,5.0,BA,1.0,,
2340,sobradinho,TJBA,5.0,BA,1.0,,
2341,souto soares,TJBA,5.0,BA,1.0,,
2342,tanhacu,TJBA,5.0,BA,1.0,,
2343,tanque novo,TJBA,5.0,BA,1.0,,
2344,taperoa,TJBA,5.0,BA,1.0,,
2345,teixeira de freitas,TJBA,5.0,BA,1.0,,
2346,teodoro sampaio,TJBA,5.0,BA,1.0,,
2347,teofilandia,TJBA,5.0,BA,1.0,,
2348,terra nova,TJBA,5.0,BA,1.0,,
2349,tremedal,TJBA,5.0,BA,1.0,,
2350,tucano,TJBA,5.0,BA,1.0,,
2351,uaua,TJBA,5.0,BA,1.0,,
2352,ubaira,TJBA,5.0,BA,1.0,,
2353,ubaitaba,TJBA,5.0,BA,2.0,,
2354,ubata,TJBA,5.0,BA,1.0,,
2355,uibai,TJBA,5.0,BA,1.0,,
2356,una,TJBA,5.0,BA,1.0,,
2357,urandi,TJBA,5.0,BA,1.0,,
2358,urucuca,TJBA,5.0,BA,1.0,,
2359,utinga,TJBA,5.0,BA,2.0,,
2360,valenca,TJBA,5.0,BA,3.0,,
2361,valente,TJBA,5.0,BA,1.0,,
2362,varzea do poco,TJBA,5.0,BA,1.0,,
2363,vitoria da conquista,TJBA,5.0,BA,1.0,,
2364,wanderley,TJBA,5.0,BA,1.0,,
2365,wenceslau guimaraes,TJBA,5.0,BA,2.0,,
2366,xiquexique,TJBA,5.0,BA,2.0,,
2367,acarape,TJCE,6.0,CE,1.0,,
2368,acarau,TJCE,6.0,CE,1.0,,
2369,acopiara,TJCE,6.0,CE,1.0,,
2370,aiuaba,TJCE,6.0,CE,1.0,,
2371,alto santo,TJCE,6.0,CE,2.0,,
2372,amontada,TJCE,6.0,CE,2.0,,
2373,aquiraz,TJCE,6.0,CE,1.0,,
2374,aracati,TJCE,6.0,CE,1.0,,
2375,araripe,TJCE,6.0,CE,2.0,,
2376,assare,TJCE,6.0,CE,3.0,,
2377,campos sales,TJCE,6.0,CE,2.0,,
2378,caridade,TJCE,6.0,CE,2.0,,
2379,caririacu,TJCE,6.0,CE,2.0,,
2380,eusebio,TJCE,6.0,CE,1.0,,
2381,farias brito,TJCE,6.0,CE,1.0,,
2382,forquilha,TJCE,6.0,CE,1.0,,
2383,fortaleza,TJCE,6.0,CE,1.0,,
2384,fortim,TJCE,6.0,CE,1.0,,
2385,frecheirinha,TJCE,6.0,CE,1.0,,
2386,graca,TJCE,6.0,CE,1.0,,
2387,granja,TJCE,6.0,CE,1.0,,
2388,guaraciaba do norte,TJCE,6.0,CE,1.0,,
2389,hidrolandia,TJCE,6.0,CE,1.0,,
2390,horizonte,TJCE,6.0,CE,1.0,,
2391,ibiapina,TJCE,6.0,CE,1.0,,
2392,ibicuitinga,TJCE,6.0,CE,2.0,,
2393,icapui,TJCE,6.0,CE,1.0,,
2394,ico,TJCE,6.0,CE,1.0,,
2395,iguatu,TJCE,6.0,CE,1.0,,
2396,independencia,TJCE,6.0,CE,1.0,,
2397,ipaumirim,TJCE,6.0,CE,3.0,,
2398,ipu,TJCE,6.0,CE,2.0,,
2399,ipueiras,TJCE,6.0,CE,1.0,,
2400,iracema,TJCE,6.0,CE,2.0,,
2401,iraucuba,TJCE,6.0,CE,2.0,,
2402,itaitinga,TJCE,6.0,CE,1.0,,
2403,itapaje,TJCE,6.0,CE,1.0,,
2404,itapipoca,TJCE,6.0,CE,1.0,,
2405,itapiuna,TJCE,6.0,CE,1.0,,
2406,itarema,TJCE,6.0,CE,1.0,,
2407,itatira,TJCE,6.0,CE,1.0,,
2408,jaguaretama,TJCE,6.0,CE,2.0,,
2409,jaguaribe,TJCE,6.0,CE,1.0,,
2410,jaguaruana,TJCE,6.0,CE,2.0,,
2411,jardim,TJCE,6.0,CE,1.0,,
2412,jijoca de jericoacoara,TJCE,6.0,CE,1.0,,
2413,juazeiro do norte,TJCE,6.0,CE,1.0,,
2414,jucas,TJCE,6.0,CE,2.0,,
2415,lavras da mangabeira,TJCE,6.0,CE,1.0,,
2416,limoeiro do norte,TJCE,6.0,CE,1.0,,
2417,madalena,TJCE,6.0,CE,1.0,,
2418,maracanau,TJCE,6.0,CE,1.0,,
2419,maranguape,TJCE,6.0,CE,2.0,,
2420,marco,TJCE,6.0,CE,1.0,,
2421,massape,TJCE,6.0,CE,2.0,,
2422,mauriti,TJCE,6.0,CE,1.0,,
2423,meruoca,TJCE,6.0,CE,2.0,,
2424,milagres,TJCE,6.0,CE,2.0,,
2425,missao velha,TJCE,6.0,CE,1.0,,
2426,mombaca,TJCE,6.0,CE,1.0,,
2427,monsenhor tabosa,TJCE,6.0,CE,1.0,,
2428,morada nova,TJCE,6.0,CE,1.0,,
2429,morrinhos,TJCE,6.0,CE,1.0,,
2430,mucambo,TJCE,6.0,CE,2.0,,
2431,mulungu,TJCE,6.0,CE,2.0,,
2432,nova olinda,TJCE,6.0,CE,2.0,,
2433,nova russas,TJCE,6.0,CE,1.0,,
2434,novo oriente,TJCE,6.0,CE,1.0,,
2435,ocara,TJCE,6.0,CE,1.0,,
2436,oros,TJCE,6.0,CE,1.0,,
2437,pacajus,TJCE,6.0,CE,1.0,,
2438,pacatuba,TJCE,6.0,CE,1.0,,
2439,pacoti,TJCE,6.0,CE,2.0,,
2440,paracuru,TJCE,6.0,CE,1.0,,
2441,paraipaba,TJCE,6.0,CE,1.0,,
2442,parambu,TJCE,6.0,CE,1.0,,
2443,pedra branca,TJCE,6.0,CE,1.0,,
2444,pentecoste,TJCE,6.0,CE,3.0,,
2445,pereiro,TJCE,6.0,CE,1.0,,
2446,pindoretama,TJCE,6.0,CE,1.0,,
2447,piquet carneiro,TJCE,6.0,CE,1.0,,
2448,porteiras,TJCE,6.0,CE,3.0,,
2449,quiterianopolis,TJCE,6.0,CE,1.0,,
2450,quixada,TJCE,6.0,CE,3.0,,
2451,quixelo,TJCE,6.0,CE,1.0,,
2452,quixeramobim,TJCE,6.0,CE,1.0,,
2453,quixere,TJCE,6.0,CE,1.0,,
2454,redencao,TJCE,6.0,CE,1.0,,
2455,reriutaba,TJCE,6.0,CE,1.0,,
2456,russas,TJCE,6.0,CE,2.0,,
2457,saboeiro,TJCE,6.0,CE,1.0,,
2458,santa quiteria,TJCE,6.0,CE,2.0,,
2459,santana do acarau,TJCE,6.0,CE,1.0,,
2460,santana do cariri,TJCE,6.0,CE,1.0,,
2461,sao benedito,TJCE,6.0,CE,1.0,,
2462,sao goncalo do amarante,TJCE,6.0,CE,1.0,,
2463,senador pompeu,TJCE,6.0,CE,1.0,,
2464,sobral,TJCE,6.0,CE,1.0,,
2465,solonopole,TJCE,6.0,CE,3.0,,
2466,tabuleiro do norte,TJCE,6.0,CE,2.0,,
2467,tamboril,TJCE,6.0,CE,1.0,,
2468,taua,TJCE,6.0,CE,2.0,,
2469,tiangua,TJCE,6.0,CE,1.0,,
2470,trairi,TJCE,6.0,CE,1.0,,
2471,ubajara,TJCE,6.0,CE,1.0,,
2472,umirim,TJCE,6.0,CE,2.0,,
2473,uruburetama,TJCE,6.0,CE,2.0,,
2474,uruoca,TJCE,6.0,CE,2.0,,
2475,varjota,TJCE,6.0,CE,1.0,,
2476,varzea alegre,TJCE,6.0,CE,1.0,,
2477,vicosa do ceara,TJCE,6.0,CE,1.0,,
2478,afonso claudio,TJES,8.0,ES,1.0,,
2479,agua doce do norte,TJES,8.0,ES,1.0,,
2480,aguia branca,TJES,8.0,ES,1.0,,
2481,alegre,TJES,8.0,ES,1.0,,
2482,alfredo chaves,TJES,8.0,ES,1.0,,
2483,alto rio novo,TJES,8.0,ES,1.0,,
2484,anchieta,TJES,8.0,ES,1.0,,
2485,apiaca,TJES,8.0,ES,1.0,,
2486,aracruz,TJES,8.0,ES,1.0,,
2487,atilio vivacqua,TJES,8.0,ES,1.0,,
2488,baixo guandu,TJES,8.0,ES,1.0,,
2489,barra de sao francisco,TJES,8.0,ES,1.0,,
2490,boa esperanca,TJES,8.0,ES,1.0,,
2491,bom jesus do norte,TJES,8.0,ES,1.0,,
2492,cachoeiro de itapemirim,TJES,8.0,ES,1.0,,
2493,cariacica,TJES,8.0,ES,1.0,,
2494,castelo,TJES,8.0,ES,1.0,,
2495,colatina,TJES,8.0,ES,1.0,,
2496,conceicao da barra,TJES,8.0,ES,1.0,,
2497,conceicao do castelo,TJES,8.0,ES,1.0,,
2498,domingos martins,TJES,8.0,ES,1.0,,
2499,dores do rio preto,TJES,8.0,ES,1.0,,
2500,ecoporanga,TJES,8.0,ES,1.0,,
2501,fundao,TJES,8.0,ES,1.0,,
2502,guacui,TJES,8.0,ES,1.0,,
2503,guarapari,TJES,8.0,ES,1.0,,
2504,ibatiba,TJES,8.0,ES,1.0,,
2505,ibiracu,TJES,8.0,ES,1.0,,
2506,ibitirama,TJES,8.0,ES,1.0,,
2507,iconha,TJES,8.0,ES,1.0,,
2508,itaguacu,TJES,8.0,ES,1.0,,
2509,itapemirim,TJES,8.0,ES,1.0,,
2510,itarana,TJES,8.0,ES,1.0,,
2511,iuna,TJES,8.0,ES,1.0,,
2512,jaguare,TJES,8.0,ES,1.0,,
2513,jeronimo monteiro,TJES,8.0,ES,1.0,,
