classe_id,natureza,dispositivo_legal,artigo,polo_ativo,polo_passivo,justica
367,Cautelar,Lei 9296/96,1º e ss.,Requerente,Acusado,just_mil_uniao_1grau
372,,,,Requerente,Requerido,just_mil_uniao_1grau
397,,CPP,28; 41,,,just_mil_uniao_1grau
414,,"Lei 9.784/99, outras normas federais e normas estaduais.",,,,just_mil_uniao_1grau
416,,"Lei 8.112/90 e outras leis federais, leis de organização judiciária, leis estaduais, regimentos internos e outras normas dos tribunais.",,Processante,Processado,just_mil_uniao_1grau
435,Incidental,Resolução CNJ 113/2010,4º,Autoridade,Executado,just_mil_uniao_1grau
444,Penal,CP; CPPM,93 a 95; 651,,,just_mil_uniao_1grau
490,Incidental,Resolução CNJ 113/2010,4º,Autoridade,Executado,just_mil_uniao_1grau
497,,CPP; CPPM,"310; 224, 247, § 2.º",Acusado,Autoridade,just_mil_uniao_1grau
499,Incidental,Resolução CNJ 113/2010,4º,Autoridade,Execução,just_mil_uniao_1grau
508,Inquérito,CPP; CPPM,39; 33,Representante/Noticiante,Representado,just_mil_uniao_1grau
516,Especial,CPP; CPPM,541; arts. 481 e ss,Autor,Réu,just_mil_uniao_1grau
518,Incidente,CPP; CPPM,120; 190,Requerente,Requerido,just_mil_uniao_1grau
529,Incidental,Resolução CNJ 113/2010,4º,Autoridade,Executado,just_mil_uniao_1grau
540,Incidente,CPP; CPPM,125; 199,Requerente,Acusado,just_mil_uniao_1grau
541,,"art. 143 e ss. da Lei 8.112/90, leis de org. judiciária, leis estaduais, regimentos e normas internas dos tribunais.",,Sindicante,Sindicado,just_mil_uniao_1grau
545,Incidente,7.210/84 - LEP,183,Requerente,Requerido,just_mil_uniao_1grau
558,Incidente,Lei 7210/84,86,Requerente,Requerido,just_mil_uniao_1grau
560,Tutela Provisória,CPC 2015,303 e 304,Requerente,Requerido,just_mil_uniao_1grau
561,Tutela Provisória,CPC 2015,305 a 310,Requerente,Requerido,just_mil_uniao_1grau
565,Tutela Provisória,CPC 2015,294 a 299,Requerente,Requerido,just_mil_uniao_1grau
568,Incidente,CP; Lei 7210/84 - LEP; CPM,"71, 75; 68, III, ""a""; 80, 81",Requerente,,just_mil_uniao_1grau
51,,Regimentos Internos,,Agravante,Agravado,just_mil_uniao_stm
44,,CPC - aplicação analógica,544,,,just_mil_uniao_stm
53,,Lei 11343/06,"62, § 6º",,,just_mil_uniao_stm
60,Incidente,Lei 7210/84 - LEP; CPPM,187; 650,Requerente,,just_mil_uniao_stm
62,Recurso,CPP; Lei 8.069/90; CPPM,"593;198, I; 526",Apelante,Apelado,just_mil_uniao_stm
79,Incidente,CPP; CPPM,"134, 135 e 136; 206, 215 a 219",Requerente,Acusado,just_mil_uniao_stm
89,Investigatória,CPP,289-A e 290,Autoridade,Acusado,just_mil_uniao_stm
90,Inquérito,CF; CPP; CPPM,"5º, LXII; 304; 230, al. ""a"" ",Autoridade,Flagranteado,just_mil_uniao_stm
21,,CPM; CPPM,"121; 29, 31, 34, 384 a 450, 489",Autor,Réu,just_mil_uniao_stm
103,,CPC - aplicação analógica,201,Ordenante,Ordenado,just_mil_uniao_stm
123,Incidente,Lei 7210/84 - LEP; CPPM; Decreto Presidencial,"70, I; 643 e ss",Requerente,,just_mil_uniao_stm
128,Incidente,CPP; CPPM,114; 112,Suscitante,Suscitado,just_mil_uniao_stm
129,,CF; Lei 5.836/72,"art. 125, § 4º; Lei 5.836/72",,,just_mil_uniao_stm
132,,Regimentos e normas internas dos Tribunais,,Consulente,Consultado,just_mil_uniao_stm
136,Incidente,CP; Lei 7210/84 - LEP,"43, 44, §§ 4º e 5º;180, 183",Requerente,Requerido,just_mil_uniao_stm
139,,"leis de organização judiciária, regimentos e normas internas dos tribunais.",,Corrigente,Corrigido,just_mil_uniao_stm
140,,"Leis de organização judiciária, regimentos e normas internas dos tribunais.",,Corrigente,Corrigido,just_mil_uniao_stm
141,,CPPM,"498, ""a"" e ""b""",Corrigente,Corrigido,just_mil_uniao_stm
161,Incidente,CPP; CPPM,424; 109,Autor,Réu,just_mil_uniao_stm
165,,CPPM,451 a 454,,,just_mil_uniao_stm
200,Recurso,CPP; CPPM,609 e § único; 538 e 541,Embargante,Embargado,just_mil_uniao_stm
189,Recurso,CPP; CPPM,619; 538,Embargante,Embargado,just_mil_uniao_stm
195,Incidente,CPP; CPPM,"130, II; 203, II",Embargante,Embargado,just_mil_uniao_stm
196,Processo incidente,CPP; CPPM,"130, I; 203, I",Embargante,Embargado,just_mil_uniao_stm
197,,CPPM,,,,just_mil_uniao_stm
217,Incidente,Lei 7210/84,185,Requerente,Requerido,just_mil_uniao_stm
208,Incidente,CPP; CPM,"523; 214, § 2.º, 215, parágrafo único",Excipiente,Excepto,just_mil_uniao_stm
209,Incidente,CPP; CPPM,110; 154 e 407/408,Excipiente,Excepto,just_mil_uniao_stm
211,Incidente,CPP; CPPM,"112; 128, ""a"", e ss.",Excipiente,Excepto,just_mil_uniao_stm
213,Incidente,CPP; CPPM,108; 143,Excipiente,Excepto,just_mil_uniao_stm
214,Incidente,CPP; CPPM,110; 148 ess.,Excipiente,Excepto,just_mil_uniao_stm
215,Incidente,CPP; CPPM,"96; 128, \""a\""",Excipiente,Excepto,just_mil_uniao_stm
238,,Lei 7210/84 - LEP,"art. 2º, parágrafo único. ",,,just_mil_uniao_stm
220,,Lei 7210/84 - LEP; CPPM,"65; 6º, 588 e ss",,,just_mil_uniao_stm
248,,CF; CPP; CPPM,"5º, LXVIII; 647 a 667; 466",Impetrante,Impetrado,just_mil_uniao_stm
249,Especial,L.E.,L.9.507/97,Impetrante,Impetrado,just_mil_uniao_stm
269,Incidente,CPP; CPPM,145; 163,Suscitante,Suscitado,just_mil_uniao_stm
277,Incidental,CPC 2015 ,Diversos,Requerente,Requerido,just_mil_uniao_stm
279,Incidente,Lei 7210/84 - LEP; CPPM,188; 643 e ss.,Requerente,,just_mil_uniao_stm
287,Inquérito,CPPM,9 a 28,Autor,Investigado,just_mil_uniao_stm
288,Incidente,CPP; CPPM,153; 156,Requerente,Acusado,just_mil_uniao_stm
316,Prisão/Liberdade,"CPP, CPPM",321 e 322 ; 270,Requerente,Requerido,just_mil_uniao_stm
325,,CF; Lei 1533/51,"5º, LXIX; 1º",Impetrante,Impetrado,just_mil_uniao_stm
332,Especial,Lei 9034/95,"2.º, II e III",Autoridade,Investigado,just_mil_uniao_stm
343,Especial,CP; CPM,144; 221,Notificante,Notificado,just_mil_uniao_stm
357,Cautelar,CPP; CPPM,240; 170 e ss,Requerente,Acusado,just_mil_uniao_stm
364,Prisão/Liberdade,CPP; CPPM,311; 254 e ss,Requerente,Acusado,just_mil_uniao_stm
365,Prisão/Liberdade,Lei 7960/89,1º e ss.,Requerente,Acusado,just_mil_uniao_stm
366,,"Leis de org. jud., regimentos e normas internas dos tribunais.",,,,just_mil_uniao_stm
367,Cautelar,Lei 9296/96,1º e ss.,Requerente,Acusado,just_mil_uniao_stm
372,,,,Requerente,Requerido,just_mil_uniao_stm
414,,"Lei 9.784/99, outras normas federais e normas estaduais.",,,,just_mil_uniao_stm
415,,"art. 27 da LC 35/79 (LOMAN), Resolução 30 do CNJ, leis de organização judiciária, regimentos internos e outras normas dos tribunais.",,Processante,Processado,just_mil_uniao_stm
416,,"Lei 8.112/90 e outras leis federais, leis de organização judiciária, leis estaduais, regimentos internos e outras normas dos tribunais.",,Processante,Processado,just_mil_uniao_stm
444,Penal,CP; CPPM,93 a 95; 651,,,just_mil_uniao_stm
445,,CPPM,584,,,just_mil_uniao_stm
446,Especial,Regimentos Internos,,Reclamante,Reclamação,just_mil_uniao_stm
475,,CPPM,"65 §§ 1 a 3, 145, 146, 192, 193, \""b\"", 194 § ún., 203 § 1.º, 210 § 1.º, 219",,,just_mil_uniao_stm
469,Recurso,CPP; CPPM,581 e 582; 516,Recorrente,Recorrido,just_mil_uniao_stm
470,Recurso,CPP,581 a 583,Recorrente,Recorrido,just_mil_uniao_stm
497,,CPP; CPPM,"310; 224, 247, § 2.º",Acusado,Autoridade,just_mil_uniao_stm
498,Recurso,CPP; 12.016/2009; CPPM,"574; 14, § 1.º; 106, § 1.º, 154, 654",Juízo Recorrente,Recorrido,just_mil_uniao_stm
508,Inquérito,CPP; CPPM,39; 33,Representante/Noticiante,Representado,just_mil_uniao_stm
509,,CF,"art. 125, § 4º",,,just_mil_uniao_stm
516,Especial,CPP; CPPM,541; arts. 481 e ss,Autor,Réu,just_mil_uniao_stm
518,Incidente,CPP; CPPM,120; 190,Requerente,Requerido,just_mil_uniao_stm
523,Recurso,CPP; CPPM,621; 550,Requerente,Requerido,just_mil_uniao_stm
540,Incidente,CPP; CPPM,125; 199,Requerente,Acusado,just_mil_uniao_stm
541,,"art. 143 e ss. da Lei 8.112/90, leis de org. judiciária, leis estaduais, regimentos e normas internas dos tribunais.",,Sindicante,Sindicado,just_mil_uniao_stm
545,Incidente,7.210/84 - LEP,183,Requerente,Requerido,just_mil_uniao_stm
558,Incidente,Lei 7210/84,86,Requerente,Requerido,just_mil_uniao_stm
560,Tutela Provisória,CPC 2015,303 e 304,Requerente,Requerido,just_mil_uniao_stm
561,Tutela Provisória,CPC 2015,305 a 310,Requerente,Requerido,just_mil_uniao_stm
565,Tutela Provisória,CPC 2015,294 a 299,Requerente,Requerido,just_mil_uniao_stm
568,Incidente,CP; Lei 7210/84 - LEP; CPM,"71, 75; 68, III, ""a""; 80, 81",Requerente,,just_mil_uniao_stm
37,Recurso,7210/84,197,Agravante,Agravado,just_mil_est_1grau
54,Jurisdição Voluntária,CPC,1113,Requerente,Interessado,just_mil_est_1grau
53,,Lei 11343/06,"62, § 6º",,,just_mil_est_1grau
60,Incidente,Lei 7210/84 - LEP; CPPM,187; 650,Requerente,,just_mil_est_1grau
78,Cautelar,CPC,813,Requerente,Requerido,just_mil_est_1grau
79,Incidente,CPP; CPPM,"134, 135 e 136; 206, 215 a 219",Requerente,Acusado,just_mil_est_1grau
84,,CPC 2015,99,,,just_mil_est_1grau
84,,Lei 1.060/50,6º,,,just_mil_est_1grau
89,Investigatória,CPP,289-A e 290,Autoridade,Acusado,just_mil_est_1grau
90,Inquérito,CF; CPP; CPPM,"5º, LXII; 304; 230, al. ""a"" ",Autoridade,Flagranteado,just_mil_est_1grau
4,Especial,Lei 8.429/92  ,,Autor,Réu,just_mil_est_1grau
21,,CPM; CPPM,"121; 29, 31, 34, 384 a 450, 489",Autor,Réu,just_mil_est_1grau
97,Cautelar,CPC,839,Requerente,Requerido,just_mil_est_1grau
107,,CPP; CPPM,353-356;359,Deprecante,Deprecado,just_mil_est_1grau
106,,CPC,202,Deprecante,Deprecado,just_mil_est_1grau
112,,CF,"109, X",Rogante,Rogado,just_mil_est_1grau
114,Recurso,CPP,639,Requerente,Requerido,just_mil_est_1grau
103,,CPC - aplicação analógica,201,Ordenante,Ordenado,just_mil_est_1grau
102,,CPC,202,Ordenante,Ordenado,just_mil_est_1grau
118,Cautelar,CPC,798,Requerente,Requerido,just_mil_est_1grau
123,Incidente,Lei 7210/84 - LEP; CPPM; Decreto Presidencial,"70, I; 643 e ss",Requerente,,just_mil_est_1grau
130,Especial,CPC,890,Autor,Réu,just_mil_est_1grau
132,,Regimentos e normas internas dos Tribunais,,Consulente,Consultado,just_mil_est_1grau
133,Incidente,CPC 2015,"340, §1º",Requerente,Requerido,just_mil_est_1grau
134,,CPC,871,Requerente,Requerido,just_mil_est_1grau
136,Incidente,CP; Lei 7210/84 - LEP,"43, 44, §§ 4º e 5º;180, 183",Requerente,Requerido,just_mil_est_1grau
142,Especial,"L.E. ou norma estadual; L 5.010/66 -  6º; CLT, art. 709, II e regimentos internos. ",,Corrigente,Corrigido,just_mil_est_1grau
153,Execução,CPC,"475-I, § 1º e 475-O",Exequente,Executado,just_mil_est_1grau
154,Execução,CPC,"475-I, § 1º e 475-O",Exequente,Executado,just_mil_est_1grau
151,Execução,CPC,"Art. 475-I, 475-J e 475-N",Exequente,Executado,just_mil_est_1grau
165,,CPPM,451 a 454,,,just_mil_est_1grau
166,,CPPM,"451 a 453, 456",,,just_mil_est_1grau
189,Recurso,CPP; CPPM,619; 538,Embargante,Embargado,just_mil_est_1grau
189,Recurso,CPC,535,Embargante,Embargado,just_mil_est_1grau
195,Incidente,CPP; CPPM,"130, II; 203, II",Embargante,Embargado,just_mil_est_1grau
195,Especial,CPC,1046,Embargante,Embargado,just_mil_est_1grau
196,Processo incidente,CPP; CPPM,"130, I; 203, I",Embargante,Embargado,just_mil_est_1grau
184,Incidente,CPC,"736, 741 e 745",Embargante,Embargado,just_mil_est_1grau
217,Incidente,Lei 7210/84,185,Requerente,Requerido,just_mil_est_1grau
208,Incidente,CPP; CPM,"523; 214, § 2.º, 215, parágrafo único",Excipiente,Excepto,just_mil_est_1grau
209,Incidente,CPP; CPPM,110; 154 e 407/408,Excipiente,Excepto,just_mil_est_1grau
211,Incidente,CPP; CPPM,"112; 128, ""a"", e ss.",Excipiente,Excepto,just_mil_est_1grau
211,,CPC,"134, 304, 312 e ss. ",,,just_mil_est_1grau
212,,CPC,"112, 304  e 307 e ss. ",,,just_mil_est_1grau
213,Incidente,CPP; CPPM,108; 143,Excipiente,Excepto,just_mil_est_1grau
214,Incidente,CPP; CPPM,110; 148 ess.,Excipiente,Excepto,just_mil_est_1grau
215,Incidente,CPP; CPPM,"96; 128, \""a\""",Excipiente,Excepto,just_mil_est_1grau
215,,CPC,"135, 304 e 312 e ss",excipiente,excepto,just_mil_est_1grau
218,EXECUÇÃO,CPC,730,Exequente,Executado,just_mil_est_1grau
238,,Lei 7210/84 - LEP,"art. 2º, parágrafo único. ",,,just_mil_est_1grau
220,,Lei 7210/84 - LEP; CPPM,"65; 6º, 588 e ss",,,just_mil_est_1grau
223,,7.210/84 (LEP),171 e ss,,,just_mil_est_1grau
240,Cautelar,CPC,844,Requerente,Requerido,just_mil_est_1grau
241,Incidente,CPC,360 e ss,Autor,Réu,just_mil_est_1grau
241,Incidente,CPC,360 e ss,Requerente,Requerido,just_mil_est_1grau
248,Cível,"CF e Livro III, Título II, Capítulo X do Código de Processo Penal","5º, LXVIII da CF 647 a 667 do Código de Processo Penal",,,just_mil_est_1grau
248,,CF; CPP; CPPM,"5º, LXVIII; 647 a 667; 466",Impetrante,Impetrado,just_mil_est_1grau
249,Especial,L.E.,L.9.507/97,Impetrante,Impetrado,just_mil_est_1grau
250,Especial,CPC,1055 a 1062,Requerente,Requerido,just_mil_est_1grau
259,Incidente,CPC,"475, J, § 1º, L, M",Impugnante,Impugnado,just_mil_est_1grau
260,Incidente,CPC,"475, J, § 1º, L, M",,,just_mil_est_1grau
261,Incidente,CPC,51,Impugnante,Impugnado,just_mil_est_1grau
262,Incidente,CPC,261,Impugnante,Impugnado,just_mil_est_1grau
262,Incidente,CPC,261,Impugnante,Impugnado,just_mil_est_1grau
263,,Lei 1060/50,"4º, § 2º e 7º, parágrafo único",,,just_mil_est_1grau
263,Incidente,Lei 1.060/50,"4º, § 2º e art. 7º, parágrafo único",,,just_mil_est_1grau
269,Comum,CPC,390,Autor,Réu ,just_mil_est_1grau
269,Incidente,CPP; CPPM,145; 163,Suscitante,Suscitado,just_mil_est_1grau
277,Incidental,CPC 2015 ,Diversos,Requerente,Requerido,just_mil_est_1grau
279,Incidente,Lei 7210/84 - LEP; CPPM,188; 643 e ss.,Requerente,,just_mil_est_1grau
287,Inquérito,CPPM,9 a 28,Autor,Investigado,just_mil_est_1grau
288,Incidente,CPP; CPPM,153; 156,Requerente,Acusado,just_mil_est_1grau
295,,,,,,just_mil_est_1grau
295,,CPPM,451 e seguintes,Requerente,Requerido,just_mil_est_1grau
296,,CPPM,463 e ss,Requerente,Requerido,just_mil_est_1grau
294,Ato,CPC,492,Autor,Réu,just_mil_est_1grau
303,,CPC,867 a 873,,,just_mil_est_1grau
311,Cautelar,CPC,861,Requerente,Requerido,just_mil_est_1grau
312,Cautelar,,,Requerente,Requerido,just_mil_est_1grau
316,Prisão/Liberdade,"CPP, CPPM",321 e 322 ; 270,Requerente,Requerido,just_mil_est_1grau
320,Incidente,CPC,"475-A, § 2º",Requerente,Requerido,just_mil_est_1grau
321,Incidente,CPC,"475-A, § 2º",Requerente,Requerido,just_mil_est_1grau
318,Incidente,CPC,"475-A, 475-E e 475-F",Autor,Réu,just_mil_est_1grau
319,Incidente,CPC,"475-A, 475-C e 475-D. ",Autor,Réu,just_mil_est_1grau
323,Incidental,Resolução CNJ 113/2010,4º,Autoridade,Executado,just_mil_est_1grau
325,,CF; Lei 1533/51,"5º, LXIX; 1º",Impetrante,Impetrado,just_mil_est_1grau
325,Especial,CF; Lei 12016/2009,"5º, LXIX; 1º",Impetrante,Impetrado,just_mil_est_1grau
332,Especial,Lei 9034/95,"2.º, II e III",Autoridade,Investigado,just_mil_est_1grau
334,,Lei 11340/06 (Maria da Penha),18 e ss,Requerente,Requerido,just_mil_est_1grau
338,,Lei 1060/50,"5º, § 3º",,,just_mil_est_1grau
342,,CPC,867 a 873,,,just_mil_est_1grau
343,Especial,CP; CPM,144; 221,Notificante,Notificado,just_mil_est_1grau
351,Incidental,Resolução CNJ 113/2010,4º,Autoridade,Executado,just_mil_est_1grau
357,Cautelar,CPP; CPPM,240; 170 e ss,Requerente,Acusado,just_mil_est_1grau
360,Pré-Processual,"Lei 13.140/2015, CLT, Resolução CNJ 125/2010 e RITST","Art. 1º (Lei 13.140/2015), art. 764 (CLT), art. 4º (Resolução CNJ 125/2010) e art. 36, IV (RITST)",Requerente,Requerido,just_mil_est_1grau
364,Prisão/Liberdade,CPP; CPPM,311; 254 e ss,Requerente,Acusado,just_mil_est_1grau
365,Prisão/Liberdade,Lei 7960/89,1º e ss.,Requerente,Acusado,just_mil_est_1grau
366,,"Leis de org. jud., regimentos e normas internas dos tribunais.",,,,just_mil_est_1grau
367,Cautelar,Lei 9296/96,1º e ss.,Requerente,Acusado,just_mil_est_1grau
372,,,,Requerente,Requerido,just_mil_est_1grau
372,Ato,,RI e Resolução do CJF,Requerente,Requerido,just_mil_est_1grau
385,Comum,CPC,272 e 274,Autor,Réu,just_mil_est_1grau
397,,CPP,28; 41,,,just_mil_est_1grau
401,,CPC,275,Autor ,Réu,just_mil_est_1grau
414,,"Lei 9.784/99, outras normas federais e normas estaduais.",,,,just_mil_est_1grau
416,,"Lei 8.112/90 e outras leis federais, leis de organização judiciária, leis estaduais, regimentos internos e outras normas dos tribunais.",,Processante,Processado,just_mil_est_1grau
434,Cautelar,CPC 2015,381,Requerente,Requerido,just_mil_est_1grau
435,Incidental,Resolução CNJ 113/2010,4º,Autoridade,Executado,just_mil_est_1grau
437,Cautelar,CPC,867 A 873,Requerente,Requerido,just_mil_est_1grau
444,Penal,CP; CPPM,93 a 95; 651,,,just_mil_est_1grau
447,,"leis de org. jud., regimentos internos e outras normas dos tribunais.",,Reclamente,Reclamado,just_mil_est_1grau
490,Incidental,Resolução CNJ 113/2010,4º,Autoridade,Executado,just_mil_est_1grau
497,,CPP; CPPM,"310; 224, 247, § 2.º",Acusado,Autoridade,just_mil_est_1grau
499,Incidental,Resolução CNJ 113/2010,4º,Autoridade,Execução,just_mil_est_1grau
508,Inquérito,CPP; CPPM,39; 33,Representante/Noticiante,Representado,just_mil_est_1grau
516,Especial,CPC,1063,Autor,Réu,just_mil_est_1grau
516,Especial,CPP; CPPM,541; arts. 481 e ss,Autor,Réu,just_mil_est_1grau
518,Incidente,CPP; CPPM,120; 190,Requerente,Requerido,just_mil_est_1grau
529,Incidental,Resolução CNJ 113/2010,4º,Autoridade,Executado,just_mil_est_1grau
540,Incidente,CPP; CPPM,125; 199,Requerente,Acusado,just_mil_est_1grau
540,Cautelar,CPC,822,Requerente,Requerido,just_mil_est_1grau
541,,"art. 143 e ss. da Lei 8.112/90, leis de org. judiciária, leis estaduais, regimentos e normas internas dos tribunais.",,Sindicante,Sindicado,just_mil_est_1grau
545,Incidente,7.210/84 - LEP,183,Requerente,Requerido,just_mil_est_1grau
557,,Lei Esparsa,L.9.099/95 - 69,Autoridade,Autor do Fato,just_mil_est_1grau
558,Incidente,Lei 7210/84,86,Requerente,Requerido,just_mil_est_1grau
560,Tutela Provisória,CPC 2015,303 e 304,Requerente,Requerido,just_mil_est_1grau
561,Tutela Provisória,CPC 2015,305 a 310,Requerente,Requerido,just_mil_est_1grau
565,Tutela Provisória,CPC 2015,294 a 299,Requerente,Requerido,just_mil_est_1grau
568,Incidente,CP; Lei 7210/84 - LEP; CPM,"71, 75; 68, III, ""a""; 80, 81",Requerente,,just_mil_est_1grau
50,,CPC,1.021,Agravante,Agravado,just_mil_est_tjm
51,,Regimentos Internos,,Agravante,Agravado,just_mil_est_tjm
51,Recurso,CPC 2015,1.070,Agravante,Agravado,just_mil_est_tjm
37,Recurso,7210/84,197,Agravante,Agravado,just_mil_est_tjm
38,Recurso,CPC,522,Agravante,Agravado,just_mil_est_tjm
43,,CPC - aplicação analógica,544,,,just_mil_est_tjm
44,,CPC - aplicação analógica,544,,,just_mil_est_tjm
44,Recurso,CPC,544,Agravante,Agravado,just_mil_est_tjm
53,,Lei 11343/06,"62, § 6º",,,just_mil_est_tjm
60,Incidente,Lei 7210/84 - LEP; CPPM,187; 650,Requerente,,just_mil_est_tjm
62,Recurso,CPC,513,Apelante,Apelado,just_mil_est_tjm
62,Recurso,CPP; Lei 8.069/90; CPPM,"593;198, I; 526",Apelante,Apelado,just_mil_est_tjm
66,Recurso,CPC 2015," 1.009, c/c art. 496",Apelante,Apelado,just_mil_est_tjm
78,Cautelar,CPC,813,Requerente,Requerido,just_mil_est_tjm
79,Incidente,CPP; CPPM,"134, 135 e 136; 206, 215 a 219",Requerente,Acusado,just_mil_est_tjm
84,,CPC 2015,99,,,just_mil_est_tjm
84,,Lei 1.060/50,6º,,,just_mil_est_tjm
89,Investigatória,CPP,289-A e 290,Autoridade,Acusado,just_mil_est_tjm
90,Inquérito,CF; CPP; CPPM,"5º, LXII; 304; 230, al. ""a"" ",Autoridade,Flagranteado,just_mil_est_tjm
95,Administrativo,CPC; Regimentos Internos,"475, § 1º",Suscitante,Suscitado,just_mil_est_tjm
4,Especial,Lei 8.429/92  ,,Autor,Réu,just_mil_est_tjm
21,,CPM; CPPM,"121; 29, 31, 34, 384 a 450, 489",Autor,Réu,just_mil_est_tjm
27,Especial,CPC,485,Autor,Réu,just_mil_est_tjm
97,Cautelar,CPC,839,Requerente,Requerido,just_mil_est_tjm
107,,CPP; CPPM,353-356;359,Deprecante,Deprecado,just_mil_est_tjm
106,,CPC,202,Deprecante,Deprecado,just_mil_est_tjm
112,,CF,"109, X",Rogante,Rogado,just_mil_est_tjm
114,Recurso,CPP,639,Requerente,Requerido,just_mil_est_tjm
103,,CPC - aplicação analógica,201,Ordenante,Ordenado,just_mil_est_tjm
102,,CPC,202,Ordenante,Ordenado,just_mil_est_tjm
118,Cautelar,CPC,798,Requerente,Requerido,just_mil_est_tjm
123,Incidente,Lei 7210/84 - LEP; CPPM; Decreto Presidencial,"70, I; 643 e ss",Requerente,,just_mil_est_tjm
128,Incidente,CPP; CPPM,114; 112,Suscitante,Suscitado,just_mil_est_tjm
127,,CPC,115 a 124,Suscitante,Suscitado,just_mil_est_tjm
129,,CF; Lei 5.836/72,"art. 125, § 4º; Lei 5.836/72",,,just_mil_est_tjm
130,Especial,CPC,890,Autor,Réu,just_mil_est_tjm
132,,Regimentos e normas internas dos Tribunais,,Consulente,Consultado,just_mil_est_tjm
134,,CPC,871,Requerente,Requerido,just_mil_est_tjm
136,Incidente,CP; Lei 7210/84 - LEP,"43, 44, §§ 4º e 5º;180, 183",Requerente,Requerido,just_mil_est_tjm
139,,"leis de organização judiciária, regimentos e normas internas dos tribunais.",,Corrigente,Corrigido,just_mil_est_tjm
140,,"Leis de organização judiciária, regimentos e normas internas dos tribunais.",,Corrigente,Corrigido,just_mil_est_tjm
141,,"Lei 5.010/66, Norma Estadual e Regimentos Internos.",,,,just_mil_est_tjm
141,,CPPM,"498, ""a"" e ""b""",Corrigente,Corrigido,just_mil_est_tjm
142,Especial,"L.E. ou norma estadual; L 5.010/66 -  6º; CLT, art. 709, II e regimentos internos. ",,Corrigente,Corrigido,just_mil_est_tjm
153,Execução,CPC,"475-I, § 1º e 475-O",Exequente,Executado,just_mil_est_tjm
154,Execução,CPC,"475-I, § 1º e 475-O",Exequente,Executado,just_mil_est_tjm
151,Execução,CPC,"Art. 475-I, 475-J e 475-N",Exequente,Executado,just_mil_est_tjm
161,Incidente,CPP; CPPM,424; 109,Autor,Réu,just_mil_est_tjm
165,,CPPM,451 a 454,,,just_mil_est_tjm
199,Recurso,CPC,530 ,Embargante,Embargado,just_mil_est_tjm
200,Recurso,CPP; CPPM,609 e § único; 538 e 541,Embargante,Embargado,just_mil_est_tjm
189,Recurso,CPP; CPPM,619; 538,Embargante,Embargado,just_mil_est_tjm
189,Recurso,CPC,535,Embargante,Embargado,just_mil_est_tjm
195,Incidente,CPP; CPPM,"130, II; 203, II",Embargante,Embargado,just_mil_est_tjm
195,Especial,CPC,1046,Embargante,Embargado,just_mil_est_tjm
196,Processo incidente,CPP; CPPM,"130, I; 203, I",Embargante,Embargado,just_mil_est_tjm
197,,CPPM,,,,just_mil_est_tjm
184,Incidente,CPC,"736, 741 e 745",Embargante,Embargado,just_mil_est_tjm
217,Incidente,Lei 7210/84,185,Requerente,Requerido,just_mil_est_tjm
208,Incidente,CPP; CPM,"523; 214, § 2.º, 215, parágrafo único",Excipiente,Excepto,just_mil_est_tjm
209,Incidente,CPP; CPPM,110; 154 e 407/408,Excipiente,Excepto,just_mil_est_tjm
211,Incidente,CPP; CPPM,"112; 128, ""a"", e ss.",Excipiente,Excepto,just_mil_est_tjm
211,,CPC,"134, 304, 312 e ss. ",,,just_mil_est_tjm
212,,CPC,"112, 304  e 307 e ss. ",,,just_mil_est_tjm
213,Incidente,CPP; CPPM,108; 143,Excipiente,Excepto,just_mil_est_tjm
214,Incidente,CPP; CPPM,110; 148 ess.,Excipiente,Excepto,just_mil_est_tjm
215,Incidente,CPP; CPPM,"96; 128, \""a\""",Excipiente,Excepto,just_mil_est_tjm
215,,CPC,"135, 304 e 312 e ss",excipiente,excepto,just_mil_est_tjm
218,EXECUÇÃO,CPC,730,Exequente,Executado,just_mil_est_tjm
238,,Lei 7210/84 - LEP,"art. 2º, parágrafo único. ",,,just_mil_est_tjm
220,,Lei 7210/84 - LEP; CPPM,"65; 6º, 588 e ss",,,just_mil_est_tjm
240,Cautelar,CPC,844,Requerente,Requerido,just_mil_est_tjm
241,Incidente,CPC,360 e ss,Autor,Réu,just_mil_est_tjm
241,Incidente,CPC,360 e ss,Requerente,Requerido,just_mil_est_tjm
248,Cível,"CF e Livro III, Título II, Capítulo X do Código de Processo Penal","5º, LXVIII da CF 647 a 667 do Código de Processo Penal",,,just_mil_est_tjm
248,,CF; CPP; CPPM,"5º, LXVIII; 647 a 667; 466",Impetrante,Impetrado,just_mil_est_tjm
249,Especial,L.E.,L.9.507/97,Impetrante,Impetrado,just_mil_est_tjm
250,Especial,CPC,1055 a 1062,Requerente,Requerido,just_mil_est_tjm
259,Incidente,CPC,"475, J, § 1º, L, M",Impugnante,Impugnado,just_mil_est_tjm
260,Incidente,CPC,"475, J, § 1º, L, M",,,just_mil_est_tjm
261,Incidente,CPC,51,Impugnante,Impugnado,just_mil_est_tjm
262,Incidente,CPC,261,Impugnante,Impugnado,just_mil_est_tjm
262,Incidente,CPC,261,Impugnante,Impugnado,just_mil_est_tjm
263,,Lei 1060/50,"4º, § 2º e 7º, parágrafo único",,,just_mil_est_tjm
263,Incidente,Lei 1.060/50,"4º, § 2º e art. 7º, parágrafo único",,,just_mil_est_tjm
265,,CPC,948,,,just_mil_est_tjm
